site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,sepsis_ase_icu,17089,2021,6,5,0.8333333333333334,13
UCMC,sepsis_ase_icu,17089,2022,18,10,0.5555555555555556,18
UCMC,sepsis_ase_icu,17089,2023,13,2,0.15384615384615385,18
UCMC,sepsis_ase_icu,17089,2024,8,1,0.125,21
UCMC,sepsis_ase_icu,17091,2018,17,10,0.5882352941176471,12
UCMC,sepsis_ase_icu,17091,2019,7,4,0.5714285714285714,10
UCMC,sepsis_ase_icu,17091,2020,7,3,0.42857142857142855,15
UCMC,sepsis_ase_icu,17091,2021,16,1,0.0625,11
UCMC,sepsis_ase_icu,17091,2022,10,3,0.3,18
UCMC,sepsis_ase_icu,17091,2023,16,3,0.1875,24
UCMC,sepsis_ase_icu,17091,2024,11,2,0.18181818181818182,22
UCMC,sepsis_ase_icu,17093,2018,4,2,0.5,13
UCMC,sepsis_ase_icu,17093,2019,1,6,6.0,4
UCMC,sepsis_ase_icu,17093,2020,1,0,0.0,19
UCMC,sepsis_ase_icu,17093,2021,4,1,0.25,12
UCMC,sepsis_ase_icu,17093,2022,5,1,0.2,17
UCMC,sepsis_ase_icu,17093,2023,3,2,0.6666666666666666,20
UCMC,sepsis_ase_icu,17093,2024,6,0,0.0,21
UCMC,sepsis_ase_icu,17095,2018,0,2,,16
UCMC,sepsis_ase_icu,17095,2019,2,3,1.5,4
UCMC,sepsis_ase_icu,17097,2018,14,2,0.14285714285714285,13
UCMC,sepsis_ase_icu,17097,2019,18,5,0.2777777777777778,10
UCMC,sepsis_ase_icu,17097,2020,14,5,0.35714285714285715,13
UCMC,sepsis_ase_icu,17097,2021,18,9,0.5,14
UCMC,sepsis_ase_icu,17097,2022,20,8,0.4,18
UCMC,sepsis_ase_icu,17097,2023,9,0,0.0,19
UCMC,sepsis_ase_icu,17097,2024,23,7,0.30434782608695654,27
UCMC,sepsis_ase_icu,17099,2018,6,2,0.3333333333333333,13
UCMC,sepsis_ase_icu,17099,2019,4,1,0.25,5
UCMC,sepsis_ase_icu,17099,2020,3,4,1.3333333333333333,14
UCMC,sepsis_ase_icu,17099,2021,3,2,0.6666666666666666,16
UCMC,sepsis_ase_icu,17099,2022,2,0,0.0,21
UCMC,sepsis_ase_icu,17099,2023,5,4,0.8,23
UCMC,sepsis_ase_icu,17099,2024,3,0,0.0,27
UCMC,sepsis_ase_icu,17103,2018,0,0,,12
UCMC,sepsis_ase_icu,17103,2020,1,0,0.0,16
UCMC,sepsis_ase_icu,17103,2022,3,1,0.3333333333333333,19
UCMC,sepsis_ase_icu,17103,2023,2,0,0.0,24
UCMC,sepsis_ase_icu,17105,2019,3,1,0.3333333333333333,9
UCMC,sepsis_ase_icu,17105,2021,2,1,0.5,11
UCMC,sepsis_ase_icu,17105,2023,0,0,,20
UCMC,sepsis_ase_icu,17105,2024,5,3,0.6,26
UCMC,sepsis_ase_icu,17107,2019,4,2,0.5,6
UCMC,sepsis_ase_icu,17107,2020,1,4,4.0,13
UCMC,sepsis_ase_icu,17109,2018,0,4,,13
UCMC,sepsis_ase_icu,17109,2019,2,0,0.0,10
UCMC,sepsis_ase_icu,17111,2018,8,1,0.125,17
UCMC,sepsis_ase_icu,17111,2019,8,2,0.25,9
UCMC,sepsis_ase_icu,17111,2020,5,1,0.2,14
UCMC,sepsis_ase_icu,17111,2021,0,0,,12
UCMC,sepsis_ase_icu,17111,2022,8,0,0.0,21
UCMC,sepsis_ase_icu,17111,2023,8,2,0.25,18
UCMC,sepsis_ase_icu,17111,2024,3,3,1.0,25
UCMC,sepsis_ase_icu,17113,2018,12,0,0.0,16
UCMC,sepsis_ase_icu,17113,2019,4,4,1.0,4
UCMC,sepsis_ase_icu,17113,2020,5,4,0.8,19
UCMC,sepsis_ase_icu,17113,2021,2,2,1.0,14
UCMC,sepsis_ase_icu,17113,2022,0,3,,22
UCMC,sepsis_ase_icu,17113,2023,7,0,0.0,23
UCMC,sepsis_ase_icu,17113,2024,2,1,0.5,26
UCMC,sepsis_ase_icu,17115,2020,0,1,,19
UCMC,sepsis_ase_icu,17115,2021,9,3,0.3333333333333333,16
UCMC,sepsis_ase_icu,17115,2022,1,1,1.0,18
UCMC,sepsis_ase_icu,17115,2023,0,0,,19
UCMC,sepsis_ase_icu,17115,2024,0,3,,27
UCMC,sepsis_ase_icu,17117,2021,2,0,0.0,15
UCMC,sepsis_ase_icu,17117,2022,1,2,2.0,19
UCMC,sepsis_ase_icu,17119,2022,0,1,,18
UCMC,sepsis_ase_icu,17121,2020,4,4,1.0,19
UCMC,sepsis_ase_icu,17123,2024,4,3,0.75,22
UCMC,sepsis_ase_icu,17125,2018,3,0,0.0,15
UCMC,sepsis_ase_icu,17125,2020,4,2,0.5,18
UCMC,sepsis_ase_icu,17127,2019,0,0,,4
UCMC,sepsis_ase_icu,17129,2018,0,1,,16
UCMC,sepsis_ase_icu,17131,2020,4,0,0.0,19
UCMC,sepsis_ase_icu,17135,2018,3,1,0.3333333333333333,13
UCMC,sepsis_ase_icu,17135,2020,1,0,0.0,19
UCMC,sepsis_ase_icu,17137,2020,1,2,2.0,14
UCMC,sepsis_ase_icu,17137,2023,4,0,0.0,24
UCMC,sepsis_ase_icu,17139,2020,0,0,,16
UCMC,sepsis_ase_icu,17139,2021,2,4,2.0,14
UCMC,sepsis_ase_icu,17139,2024,1,1,1.0,22
UCMC,sepsis_ase_icu,17141,2020,0,0,,17
UCMC,sepsis_ase_icu,17141,2021,4,2,0.5,14
UCMC,sepsis_ase_icu,17141,2022,0,2,,23
UCMC,sepsis_ase_icu,17141,2024,1,0,0.0,26
UCMC,sepsis_ase_icu,17143,2018,0,0,,15
UCMC,sepsis_ase_icu,17143,2019,6,0,0.0,8
UCMC,sepsis_ase_icu,17143,2020,0,0,,18
UCMC,sepsis_ase_icu,17143,2021,1,0,0.0,16
UCMC,sepsis_ase_icu,17143,2022,5,4,0.8,23
UCMC,sepsis_ase_icu,17143,2023,0,0,,22
UCMC,sepsis_ase_icu,17143,2024,1,2,2.0,21
UCMC,sepsis_ase_icu,17147,2024,2,4,2.0,25
UCMC,sepsis_ase_icu,17155,2022,3,3,1.0,21
UCMC,sepsis_ase_icu,17155,2023,0,2,,21
UCMC,sepsis_ase_icu,17161,2020,4,0,0.0,19
UCMC,sepsis_ase_icu,17161,2022,0,4,,17
UCMC,sepsis_ase_icu,17161,2024,0,2,,23
UCMC,sepsis_ase_icu,17165,2019,0,0,,8
UCMC,sepsis_ase_icu,17165,2023,4,1,0.25,20
UCMC,sepsis_ase_icu,17167,2018,2,0,0.0,12
UCMC,sepsis_ase_icu,17167,2019,3,1,0.3333333333333333,8
UCMC,sepsis_ase_icu,17167,2020,3,5,1.6666666666666667,15
UCMC,sepsis_ase_icu,17167,2021,0,3,,14
UCMC,sepsis_ase_icu,17167,2022,8,0,0.0,19
UCMC,sepsis_ase_icu,17167,2023,7,5,0.7142857142857143,19
UCMC,sepsis_ase_icu,17173,2022,0,2,,19
UCMC,sepsis_ase_icu,17173,2024,4,1,0.25,21
UCMC,sepsis_ase_icu,17175,2019,2,1,0.5,5
UCMC,sepsis_ase_icu,17177,2018,0,0,,13
UCMC,sepsis_ase_icu,17177,2019,0,2,,9
UCMC,sepsis_ase_icu,17177,2023,1,0,0.0,22
UCMC,sepsis_ase_icu,17179,2018,0,0,,17
UCMC,sepsis_ase_icu,17179,2019,2,1,0.5,8
UCMC,sepsis_ase_icu,17179,2020,2,5,2.5,18
UCMC,sepsis_ase_icu,17179,2021,1,1,1.0,14
UCMC,sepsis_ase_icu,17179,2022,4,4,1.0,19
UCMC,sepsis_ase_icu,17179,2023,0,0,,21
UCMC,sepsis_ase_icu,17179,2024,5,1,0.2,23
UCMC,sepsis_ase_icu,17183,2018,1,3,3.0,14
UCMC,sepsis_ase_icu,17183,2020,3,4,1.3333333333333333,19
UCMC,sepsis_ase_icu,17183,2021,0,0,,12
UCMC,sepsis_ase_icu,17183,2023,0,0,,22
UCMC,sepsis_ase_icu,17183,2024,4,4,1.0,24
UCMC,sepsis_ase_icu,17195,2018,1,2,2.0,16
UCMC,sepsis_ase_icu,17195,2019,0,3,,8
UCMC,sepsis_ase_icu,17195,2022,0,2,,20
UCMC,sepsis_ase_icu,17195,2023,0,2,,24
UCMC,sepsis_ase_icu,17197,2018,39,13,0.3333333333333333,14
UCMC,sepsis_ase_icu,17197,2019,43,18,0.4186046511627907,10
UCMC,sepsis_ase_icu,17197,2020,52,18,0.34615384615384615,14
UCMC,sepsis_ase_icu,17197,2021,54,12,0.2222222222222222,17
UCMC,sepsis_ase_icu,17197,2022,52,16,0.3076923076923077,22
UCMC,sepsis_ase_icu,17197,2023,73,24,0.3287671232876712,23
UCMC,sepsis_ase_icu,17197,2024,76,28,0.3684210526315789,26
UCMC,sepsis_ase_icu,17199,2019,0,0,,4
UCMC,sepsis_ase_icu,17201,2018,6,2,0.3333333333333333,17
UCMC,sepsis_ase_icu,17201,2019,4,0,0.0,7
UCMC,sepsis_ase_icu,17201,2020,5,3,0.6,13
UCMC,sepsis_ase_icu,17201,2021,4,0,0.0,15
UCMC,sepsis_ase_icu,17201,2022,1,0,0.0,22
UCMC,sepsis_ase_icu,17201,2023,3,0,0.0,18
UCMC,sepsis_ase_icu,17201,2024,0,3,,27
UCMC,sepsis_ase_icu,17203,2022,5,0,0.0,19
UCMC,sepsis_ase_icu,17203,2024,0,2,,25
UCMC,sepsis_ase_icu,18003,2018,4,0,0.0,16
UCMC,sepsis_ase_icu,18003,2020,1,2,2.0,17
UCMC,sepsis_ase_icu,18003,2021,1,1,1.0,16
UCMC,sepsis_ase_icu,18003,2023,2,1,0.5,19
UCMC,sepsis_ase_icu,18003,2024,2,0,0.0,23
UCMC,sepsis_ase_icu,18009,2018,0,0,,17
UCMC,sepsis_ase_icu,18017,2024,0,2,,21
UCMC,sepsis_ase_icu,18027,2023,0,2,,24
UCMC,sepsis_ase_icu,18029,2024,0,0,,22
UCMC,sepsis_ase_icu,18039,2018,0,0,,16
UCMC,sepsis_ase_icu,18039,2019,0,2,,9
UCMC,sepsis_ase_icu,18039,2020,1,1,1.0,13
UCMC,sepsis_ase_icu,18039,2022,4,1,0.25,17
UCMC,sepsis_ase_icu,18039,2023,2,1,0.5,18
UCMC,sepsis_ase_icu,18039,2024,5,3,0.6,21
UCMC,sepsis_ase_icu,18049,2020,3,0,0.0,19
UCMC,sepsis_ase_icu,18053,2021,3,3,1.0,12
UCMC,sepsis_ase_icu,18053,2022,0,3,,17
UCMC,sepsis_ase_icu,18057,2020,0,0,,17
UCMC,sepsis_ase_icu,18057,2022,5,0,0.0,20
UCMC,sepsis_ase_icu,18057,2023,0,0,,20
UCMC,sepsis_ase_icu,18057,2024,4,3,0.75,22
UCMC,sepsis_ase_icu,18059,2024,2,4,2.0,24
UCMC,sepsis_ase_icu,18063,2021,0,2,,16
UCMC,sepsis_ase_icu,18067,2019,3,0,0.0,4
UCMC,sepsis_ase_icu,18073,2018,8,4,0.5,13
UCMC,sepsis_ase_icu,18073,2019,0,3,,7
UCMC,sepsis_ase_icu,18073,2020,8,3,0.375,15
UCMC,sepsis_ase_icu,18073,2021,7,4,0.5714285714285714,12
UCMC,sepsis_ase_icu,18073,2022,3,0,0.0,17
UCMC,sepsis_ase_icu,18073,2023,0,0,,23
UCMC,sepsis_ase_icu,18081,2023,1,0,0.0,22
UCMC,sepsis_ase_icu,18081,2024,0,0,,21
UCMC,sepsis_ase_icu,18089,2018,115,40,0.34782608695652173,14
UCMC,sepsis_ase_icu,18089,2019,116,45,0.3879310344827586,5
UCMC,sepsis_ase_icu,18089,2020,102,29,0.28431372549019607,16
UCMC,sepsis_ase_icu,18089,2021,95,30,0.3157894736842105,11
UCMC,sepsis_ase_icu,18089,2022,108,44,0.4074074074074074,23
UCMC,sepsis_ase_icu,18089,2023,99,29,0.29292929292929293,23
UCMC,sepsis_ase_icu,18089,2024,120,39,0.325,25
UCMC,sepsis_ase_icu,18091,2018,16,8,0.5,16
UCMC,sepsis_ase_icu,18091,2019,10,3,0.3,6
UCMC,sepsis_ase_icu,18091,2020,8,1,0.125,15
UCMC,sepsis_ase_icu,18091,2021,13,3,0.23076923076923078,11
UCMC,sepsis_ase_icu,18091,2022,12,7,0.5833333333333334,17
UCMC,sepsis_ase_icu,18091,2023,22,8,0.36363636363636365,21
UCMC,sepsis_ase_icu,18091,2024,18,5,0.2777777777777778,21
UCMC,sepsis_ase_icu,18095,2023,0,0,,21
UCMC,sepsis_ase_icu,18095,2024,0,2,,22
UCMC,sepsis_ase_icu,18097,2018,2,2,1.0,14
UCMC,sepsis_ase_icu,18097,2020,0,0,,17
UCMC,sepsis_ase_icu,18097,2022,6,2,0.3333333333333333,18
UCMC,sepsis_ase_icu,18097,2024,0,0,,24
UCMC,sepsis_ase_icu,18099,2018,3,0,0.0,12
UCMC,sepsis_ase_icu,18099,2022,0,4,,17
UCMC,sepsis_ase_icu,18099,2023,4,0,0.0,21
UCMC,sepsis_ase_icu,18099,2024,0,0,,21
UCMC,sepsis_ase_icu,18111,2018,3,0,0.0,17
UCMC,sepsis_ase_icu,18111,2020,0,0,,19
UCMC,sepsis_ase_icu,18111,2021,6,2,0.3333333333333333,17
UCMC,sepsis_ase_icu,18111,2022,0,0,,23
UCMC,sepsis_ase_icu,18111,2023,2,0,0.0,18
UCMC,sepsis_ase_icu,18111,2024,0,0,,21
UCMC,sepsis_ase_icu,18127,2018,27,4,0.14814814814814814,17
UCMC,sepsis_ase_icu,18127,2019,28,6,0.21428571428571427,8
UCMC,sepsis_ase_icu,18127,2020,23,11,0.4782608695652174,16
UCMC,sepsis_ase_icu,18127,2021,35,12,0.34285714285714286,13
UCMC,sepsis_ase_icu,18127,2022,36,11,0.3055555555555556,19
UCMC,sepsis_ase_icu,18127,2023,34,4,0.11764705882352941,23
UCMC,sepsis_ase_icu,18127,2024,29,12,0.41379310344827586,22
UCMC,sepsis_ase_icu,18131,2022,2,1,0.5,19
UCMC,sepsis_ase_icu,18131,2023,1,1,1.0,20
UCMC,sepsis_ase_icu,18141,2018,0,2,,17
UCMC,sepsis_ase_icu,18141,2019,2,1,0.5,9
UCMC,sepsis_ase_icu,18141,2020,6,2,0.3333333333333333,16
UCMC,sepsis_ase_icu,18141,2021,4,1,0.25,16
UCMC,sepsis_ase_icu,18141,2022,7,5,0.7142857142857143,21
UCMC,sepsis_ase_icu,18141,2023,4,2,0.5,19
UCMC,sepsis_ase_icu,18141,2024,4,1,0.25,21
UCMC,sepsis_ase_icu,18145,2022,0,3,,18
UCMC,sepsis_ase_icu,18147,2018,0,3,,15
UCMC,sepsis_ase_icu,18149,2019,0,3,,5
UCMC,sepsis_ase_icu,18149,2020,0,2,,16
UCMC,sepsis_ase_icu,18149,2021,0,0,,11
UCMC,sepsis_ase_icu,18149,2023,2,0,0.0,20
UCMC,sepsis_ase_icu,18149,2024,0,1,,23
UCMC,sepsis_ase_icu,18157,2019,4,3,0.75,9
UCMC,sepsis_ase_icu,18157,2020,2,4,2.0,14
UCMC,sepsis_ase_icu,18157,2022,0,0,,23
UCMC,sepsis_ase_icu,18157,2023,8,3,0.375,24
UCMC,sepsis_ase_icu,18157,2024,0,3,,26
UCMC,sepsis_ase_icu,18167,2023,4,3,0.75,23
UCMC,sepsis_ase_icu,18169,2019,0,2,,6
UCMC,sepsis_ase_icu,18169,2020,3,0,0.0,18
UCMC,sepsis_ase_icu,18177,2023,4,2,0.5,23
UCMC,sepsis_ase_icu,18181,2019,4,0,0.0,8
UCMC,sepsis_ase_icu,19049,2023,3,3,1.0,19
UCMC,sepsis_ase_icu,19057,2021,4,0,0.0,15
UCMC,sepsis_ase_icu,19057,2024,3,0,0.0,26
UCMC,sepsis_ase_icu,19103,2020,2,2,1.0,13
UCMC,sepsis_ase_icu,19113,2019,3,0,0.0,10
UCMC,sepsis_ase_icu,19163,2018,2,1,0.5,12
UCMC,sepsis_ase_icu,19163,2021,3,2,0.6666666666666666,14
UCMC,sepsis_ase_icu,19183,2019,4,0,0.0,5
UCMC,sepsis_ase_icu,20091,2018,2,3,1.5,17
UCMC,sepsis_ase_icu,21205,2021,1,0,0.0,17
UCMC,sepsis_ase_icu,22017,2022,0,0,,17
UCMC,sepsis_ase_icu,22033,2018,0,0,,11
UCMC,sepsis_ase_icu,22045,2023,1,3,3.0,22
UCMC,sepsis_ase_icu,23005,2022,3,0,0.0,22
UCMC,sepsis_ase_icu,24003,2019,2,2,1.0,9
UCMC,sepsis_ase_icu,24017,2021,4,0,0.0,12
UCMC,sepsis_ase_icu,24027,2021,3,3,1.0,11
UCMC,sepsis_ase_icu,24027,2022,0,0,,18
UCMC,sepsis_ase_icu,24031,2022,3,0,0.0,21
UCMC,sepsis_ase_icu,25027,2018,4,0,0.0,14
UCMC,sepsis_ase_icu,26009,2024,0,0,,26
UCMC,sepsis_ase_icu,26021,2018,6,0,0.0,12
UCMC,sepsis_ase_icu,26021,2019,0,0,,5
UCMC,sepsis_ase_icu,26021,2020,4,3,0.75,19
UCMC,sepsis_ase_icu,26021,2021,5,2,0.4,12
UCMC,sepsis_ase_icu,26021,2022,4,2,0.5,21
UCMC,sepsis_ase_icu,26021,2023,3,0,0.0,18
UCMC,sepsis_ase_icu,26021,2024,4,0,0.0,27
UCMC,sepsis_ase_icu,26025,2024,3,1,0.3333333333333333,22
UCMC,sepsis_ase_icu,26027,2018,5,0,0.0,12
UCMC,sepsis_ase_icu,26027,2020,0,0,,14
UCMC,sepsis_ase_icu,26027,2023,4,0,0.0,20
UCMC,sepsis_ase_icu,26043,2021,4,0,0.0,11
UCMC,sepsis_ase_icu,26047,2023,5,0,0.0,22
UCMC,sepsis_ase_icu,26077,2022,1,0,0.0,22
UCMC,sepsis_ase_icu,26081,2018,1,0,0.0,12
UCMC,sepsis_ase_icu,26081,2020,4,0,0.0,17
UCMC,sepsis_ase_icu,26081,2024,4,1,0.25,27
UCMC,sepsis_ase_icu,26099,2018,0,0,,13
UCMC,sepsis_ase_icu,26099,2019,1,0,0.0,10
UCMC,sepsis_ase_icu,26101,2022,0,2,,20
UCMC,sepsis_ase_icu,26103,2024,0,1,,24
UCMC,sepsis_ase_icu,26111,2018,0,0,,13
UCMC,sepsis_ase_icu,26121,2020,0,0,,14
UCMC,sepsis_ase_icu,26125,2021,1,0,0.0,16
UCMC,sepsis_ase_icu,26125,2023,1,0,0.0,19
UCMC,sepsis_ase_icu,26139,2018,3,0,0.0,14
UCMC,sepsis_ase_icu,26139,2019,0,3,,5
UCMC,sepsis_ase_icu,26139,2023,4,0,0.0,24
UCMC,sepsis_ase_icu,26145,2018,0,1,,13
UCMC,sepsis_ase_icu,26149,2018,0,2,,15
UCMC,sepsis_ase_icu,26149,2019,3,2,0.6666666666666666,9
UCMC,sepsis_ase_icu,26159,2022,4,1,0.25,18
UCMC,sepsis_ase_icu,26159,2023,1,3,3.0,21
UCMC,sepsis_ase_icu,26163,2018,4,1,0.25,12
UCMC,sepsis_ase_icu,26163,2021,4,3,0.75,17
UCMC,sepsis_ase_icu,27011,2021,0,0,,17
