site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,cardiac_arrest_poa_icu,19153,2023,0,3,,3
UCMC,cardiac_arrest_poa_icu,19193,2021,1,1,1.0,7
UCMC,cardiac_arrest_poa_icu,24027,2022,4,1,0.25,2
UCMC,cardiac_arrest_poa_icu,26101,2022,0,0,,1
UCMC,cardiac_arrest_poa_icu,26125,2019,0,2,,0
UCMC,cardiac_arrest_poa_icu,26139,2019,4,1,0.25,4
UCMC,cardiac_arrest_poa_icu,28131,2022,2,0,0.0,6
UCMC,cardiac_arrest_poa_icu,36029,2022,0,4,,2
UCMC,cardiac_arrest_poa_icu,37097,2024,0,1,,4
UCMC,cardiac_arrest_poa_icu,39011,2024,1,1,1.0,0
UCMC,cardiac_arrest_poa_icu,39049,2022,0,0,,3
UCMC,cardiac_arrest_poa_icu,47037,2020,0,3,,3
UCMC,cardiac_arrest_poa_icu,48121,2024,0,4,,2
UCMC,cardiac_arrest_poa_icu,48201,2018,1,1,1.0,0
UCMC,cardiac_arrest_poa_icu,48201,2022,0,4,,0
UCMC,cardiac_arrest_poa_icu,48201,2024,0,0,,0
UCMC,cardiac_arrest_poa_icu,55025,2021,0,1,,5
UCMC,cardiac_arrest_poa_icu,55079,2020,0,0,,3
UCMC,cardiac_arrest_poa_icu,55079,2023,1,0,0.0,1
UCMC,cardiac_arrest_poa_icu,55127,2024,5,1,0.2,3
UCMC,cardiac_arrest_poa_icu,55133,2018,0,0,,0
