site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,all_icu_adult,06065,2019,0,1,,38
UCMC,all_icu_adult,06065,2022,0,1,,63
UCMC,all_icu_adult,06067,2018,0,0,,43
UCMC,all_icu_adult,06067,2021,2,0,0.0,60
UCMC,all_icu_adult,06067,2024,3,0,0.0,87
UCMC,all_icu_adult,06071,2018,1,0,0.0,47
UCMC,all_icu_adult,06073,2021,4,2,0.5,65
UCMC,all_icu_adult,06073,2022,0,0,,62
UCMC,all_icu_adult,06075,2019,0,0,,39
UCMC,all_icu_adult,06079,2020,5,2,0.4,45
UCMC,all_icu_adult,06081,2020,2,0,0.0,45
UCMC,all_icu_adult,06081,2021,3,1,0.3333333333333333,65
UCMC,all_icu_adult,06083,2020,0,0,,48
UCMC,all_icu_adult,06089,2018,0,0,,46
UCMC,all_icu_adult,06089,2023,0,0,,64
UCMC,all_icu_adult,06089,2024,3,0,0.0,84
UCMC,all_icu_adult,06097,2021,2,3,1.5,62
UCMC,all_icu_adult,06107,2022,0,3,,66
UCMC,all_icu_adult,08013,2018,1,0,0.0,49
UCMC,all_icu_adult,08031,2018,4,0,0.0,45
UCMC,all_icu_adult,08031,2019,0,0,,38
UCMC,all_icu_adult,08031,2021,0,2,,60
UCMC,all_icu_adult,08031,2023,5,1,0.2,65
UCMC,all_icu_adult,08041,2024,2,0,0.0,88
UCMC,all_icu_adult,08059,2023,0,4,,62
UCMC,all_icu_adult,08059,2024,0,0,,88
UCMC,all_icu_adult,08069,2019,1,0,0.0,39
UCMC,all_icu_adult,08069,2021,0,0,,62
UCMC,all_icu_adult,08077,2018,0,2,,45
UCMC,all_icu_adult,08093,2020,0,3,,46
UCMC,all_icu_adult,08123,2022,1,1,1.0,61
UCMC,all_icu_adult,09110,2019,0,3,,37
UCMC,all_icu_adult,10003,2018,0,0,,44
UCMC,all_icu_adult,10003,2022,0,0,,65
UCMC,all_icu_adult,11001,2018,3,0,0.0,45
UCMC,all_icu_adult,11001,2019,1,0,0.0,40
UCMC,all_icu_adult,11001,2020,4,0,0.0,47
UCMC,all_icu_adult,11001,2021,0,0,,60
UCMC,all_icu_adult,11001,2022,1,0,0.0,64
UCMC,all_icu_adult,12001,2022,0,2,,66
UCMC,all_icu_adult,12001,2023,0,2,,65
UCMC,all_icu_adult,12005,2018,4,3,0.75,48
UCMC,all_icu_adult,12005,2020,2,1,0.5,47
UCMC,all_icu_adult,12009,2021,3,2,0.6666666666666666,59
UCMC,all_icu_adult,12009,2023,2,0,0.0,66
UCMC,all_icu_adult,12009,2024,2,2,1.0,82
UCMC,all_icu_adult,12011,2021,0,2,,64
UCMC,all_icu_adult,12011,2024,0,1,,85
UCMC,all_icu_adult,12015,2021,4,1,0.25,63
UCMC,all_icu_adult,12015,2022,1,2,2.0,66
UCMC,all_icu_adult,12021,2018,5,0,0.0,47
UCMC,all_icu_adult,12021,2022,1,1,1.0,65
UCMC,all_icu_adult,12021,2023,2,0,0.0,60
UCMC,all_icu_adult,12031,2019,1,0,0.0,37
UCMC,all_icu_adult,12031,2021,4,0,0.0,61
UCMC,all_icu_adult,12031,2022,0,1,,67
UCMC,all_icu_adult,12031,2023,0,4,,63
UCMC,all_icu_adult,12031,2024,4,0,0.0,84
UCMC,all_icu_adult,12033,2018,2,0,0.0,43
UCMC,all_icu_adult,12035,2018,0,0,,47
UCMC,all_icu_adult,12035,2019,0,4,,42
UCMC,all_icu_adult,12053,2019,0,0,,38
UCMC,all_icu_adult,12053,2020,0,1,,47
UCMC,all_icu_adult,12055,2020,0,0,,45
UCMC,all_icu_adult,12057,2018,1,0,0.0,44
UCMC,all_icu_adult,12057,2019,4,0,0.0,41
UCMC,all_icu_adult,12057,2021,0,0,,64
UCMC,all_icu_adult,12057,2023,5,0,0.0,63
UCMC,all_icu_adult,12061,2021,5,0,0.0,60
UCMC,all_icu_adult,12061,2023,1,3,3.0,62
UCMC,all_icu_adult,12063,2020,1,0,0.0,45
UCMC,all_icu_adult,12069,2021,0,0,,64
UCMC,all_icu_adult,12071,2018,5,3,0.6,44
UCMC,all_icu_adult,12071,2020,0,0,,44
UCMC,all_icu_adult,12071,2022,0,0,,64
UCMC,all_icu_adult,12071,2023,2,2,1.0,66
UCMC,all_icu_adult,12071,2024,0,0,,87
UCMC,all_icu_adult,12073,2018,4,3,0.75,44
UCMC,all_icu_adult,12073,2020,1,3,3.0,48
UCMC,all_icu_adult,12073,2022,3,0,0.0,63
UCMC,all_icu_adult,12081,2018,2,1,0.5,45
UCMC,all_icu_adult,12081,2022,4,1,0.25,64
UCMC,all_icu_adult,12081,2024,0,0,,84
UCMC,all_icu_adult,12083,2018,0,2,,46
UCMC,all_icu_adult,12083,2019,4,3,0.75,39
UCMC,all_icu_adult,12083,2024,1,3,3.0,85
UCMC,all_icu_adult,12085,2022,3,2,0.6666666666666666,61
UCMC,all_icu_adult,12086,2020,0,0,,43
UCMC,all_icu_adult,12086,2022,5,0,0.0,62
UCMC,all_icu_adult,12086,2024,0,0,,88
UCMC,all_icu_adult,12087,2018,4,0,0.0,43
UCMC,all_icu_adult,12087,2021,0,0,,65
UCMC,all_icu_adult,12091,2024,2,0,0.0,83
UCMC,all_icu_adult,12095,2019,0,0,,42
UCMC,all_icu_adult,12095,2021,0,2,,61
UCMC,all_icu_adult,12095,2022,6,0,0.0,66
UCMC,all_icu_adult,12095,2023,0,0,,62
UCMC,all_icu_adult,12097,2019,0,2,,39
UCMC,all_icu_adult,12097,2022,0,0,,63
UCMC,all_icu_adult,12099,2019,1,0,0.0,42
UCMC,all_icu_adult,12099,2020,3,3,1.0,45
UCMC,all_icu_adult,12099,2021,2,0,0.0,65
UCMC,all_icu_adult,12099,2022,2,0,0.0,63
UCMC,all_icu_adult,12099,2024,3,0,0.0,88
UCMC,all_icu_adult,12101,2023,1,0,0.0,60
UCMC,all_icu_adult,12103,2019,5,1,0.2,38
UCMC,all_icu_adult,12103,2021,3,3,1.0,60
UCMC,all_icu_adult,12103,2022,2,2,1.0,66
UCMC,all_icu_adult,12103,2023,0,0,,66
UCMC,all_icu_adult,12103,2024,1,0,0.0,82
UCMC,all_icu_adult,12105,2019,1,0,0.0,43
UCMC,all_icu_adult,12109,2020,0,0,,43
UCMC,all_icu_adult,12115,2021,6,3,0.5,61
UCMC,all_icu_adult,12117,2020,4,0,0.0,42
UCMC,all_icu_adult,12117,2022,0,1,,63
UCMC,all_icu_adult,12119,2022,4,3,0.75,61
UCMC,all_icu_adult,12127,2019,0,0,,43
UCMC,all_icu_adult,12127,2021,1,0,0.0,64
UCMC,all_icu_adult,12131,2022,2,2,1.0,67
UCMC,all_icu_adult,13015,2020,3,0,0.0,43
UCMC,all_icu_adult,13023,2021,2,1,0.5,61
UCMC,all_icu_adult,13063,2019,2,0,0.0,43
UCMC,all_icu_adult,13067,2018,0,0,,43
UCMC,all_icu_adult,13067,2019,1,3,3.0,41
UCMC,all_icu_adult,13067,2020,1,2,2.0,44
UCMC,all_icu_adult,13089,2021,0,0,,65
UCMC,all_icu_adult,13097,2020,2,4,2.0,47
UCMC,all_icu_adult,13113,2022,0,0,,63
UCMC,all_icu_adult,13117,2021,0,3,,65
UCMC,all_icu_adult,13121,2018,2,3,1.5,48
UCMC,all_icu_adult,13121,2022,1,0,0.0,66
UCMC,all_icu_adult,13121,2023,0,0,,60
UCMC,all_icu_adult,13135,2020,1,2,2.0,46
UCMC,all_icu_adult,13135,2023,0,2,,64
UCMC,all_icu_adult,13153,2018,0,2,,45
UCMC,all_icu_adult,13153,2024,2,0,0.0,85
UCMC,all_icu_adult,13223,2023,0,0,,60
UCMC,all_icu_adult,13243,2021,0,0,,64
UCMC,all_icu_adult,13245,2018,0,0,,46
UCMC,all_icu_adult,13247,2018,0,0,,48
UCMC,all_icu_adult,13297,2023,2,3,1.5,65
UCMC,all_icu_adult,15003,2021,6,3,0.5,59
UCMC,all_icu_adult,15003,2023,4,0,0.0,66
UCMC,all_icu_adult,15009,2020,0,0,,44
UCMC,all_icu_adult,16001,2019,3,2,0.6666666666666666,43
UCMC,all_icu_adult,16001,2023,3,0,0.0,66
UCMC,all_icu_adult,16001,2024,3,0,0.0,87
UCMC,all_icu_adult,16039,2019,0,0,,42
UCMC,all_icu_adult,17001,2018,1,1,1.0,49
UCMC,all_icu_adult,17001,2019,2,2,1.0,38
UCMC,all_icu_adult,17001,2022,4,0,0.0,67
UCMC,all_icu_adult,17007,2018,4,0,0.0,48
UCMC,all_icu_adult,17007,2019,4,2,0.5,40
UCMC,all_icu_adult,17007,2021,0,0,,59
UCMC,all_icu_adult,17007,2022,1,3,3.0,66
UCMC,all_icu_adult,17007,2023,2,0,0.0,65
UCMC,all_icu_adult,17007,2024,8,0,0.0,86
UCMC,all_icu_adult,17009,2022,0,1,,67
UCMC,all_icu_adult,17011,2019,0,0,,37
UCMC,all_icu_adult,17011,2020,3,2,0.6666666666666666,42
UCMC,all_icu_adult,17011,2021,0,3,,62
UCMC,all_icu_adult,17011,2023,0,4,,63
UCMC,all_icu_adult,17011,2024,1,0,0.0,82
UCMC,all_icu_adult,17013,2018,0,2,,45
UCMC,all_icu_adult,17015,2018,3,0,0.0,49
UCMC,all_icu_adult,17015,2020,0,0,,45
UCMC,all_icu_adult,17015,2021,0,4,,59
UCMC,all_icu_adult,17017,2020,4,0,0.0,46
UCMC,all_icu_adult,17017,2022,2,2,1.0,61
UCMC,all_icu_adult,17019,2018,4,0,0.0,47
UCMC,all_icu_adult,17019,2019,17,3,0.17647058823529413,41
UCMC,all_icu_adult,17019,2020,1,0,0.0,47
UCMC,all_icu_adult,17019,2021,6,0,0.0,64
UCMC,all_icu_adult,17019,2022,8,2,0.25,63
UCMC,all_icu_adult,17019,2023,11,1,0.09090909090909091,66
UCMC,all_icu_adult,17019,2024,9,5,0.5555555555555556,88
UCMC,all_icu_adult,17021,2018,6,0,0.0,46
UCMC,all_icu_adult,17021,2019,0,0,,38
UCMC,all_icu_adult,17021,2020,0,0,,46
UCMC,all_icu_adult,17021,2022,3,3,1.0,64
UCMC,all_icu_adult,17023,2022,0,1,,65
UCMC,all_icu_adult,17029,2018,6,0,0.0,49
UCMC,all_icu_adult,17029,2019,1,2,2.0,37
UCMC,all_icu_adult,17029,2020,2,2,1.0,44
UCMC,all_icu_adult,17029,2021,3,3,1.0,64
UCMC,all_icu_adult,17029,2022,5,3,0.6,63
UCMC,all_icu_adult,17029,2023,1,0,0.0,62
UCMC,all_icu_adult,17031,2018,4034,442,0.10956866633614279,45
UCMC,all_icu_adult,17031,2019,4176,497,0.11901340996168583,41
UCMC,all_icu_adult,17031,2020,4338,665,0.1532964499769479,47
UCMC,all_icu_adult,17031,2021,4572,710,0.1552930883639545,63
UCMC,all_icu_adult,17031,2022,4050,665,0.16419753086419753,65
UCMC,all_icu_adult,17031,2023,4101,647,0.15776639843940501,61
UCMC,all_icu_adult,17031,2024,4270,631,0.1477751756440281,85
UCMC,all_icu_adult,17031,2025,4,1,0.25,0
UCMC,all_icu_adult,17033,2018,0,3,,46
UCMC,all_icu_adult,17033,2019,2,4,2.0,38
UCMC,all_icu_adult,17033,2023,5,1,0.2,64
UCMC,all_icu_adult,17035,2018,0,3,,47
UCMC,all_icu_adult,17035,2019,9,2,0.2222222222222222,42
UCMC,all_icu_adult,17037,2018,1,0,0.0,45
UCMC,all_icu_adult,17037,2019,4,2,0.5,37
UCMC,all_icu_adult,17037,2020,3,0,0.0,48
UCMC,all_icu_adult,17037,2021,7,0,0.0,65
UCMC,all_icu_adult,17037,2022,8,1,0.125,66
UCMC,all_icu_adult,17037,2023,7,2,0.2857142857142857,61
UCMC,all_icu_adult,17037,2024,8,0,0.0,82
UCMC,all_icu_adult,17039,2020,0,0,,46
UCMC,all_icu_adult,17039,2022,0,0,,66
UCMC,all_icu_adult,17039,2024,4,2,0.5,87
UCMC,all_icu_adult,17041,2018,0,1,,46
UCMC,all_icu_adult,17041,2023,4,0,0.0,62
UCMC,all_icu_adult,17043,2018,130,15,0.11538461538461539,47
UCMC,all_icu_adult,17043,2019,110,14,0.12727272727272726,43
UCMC,all_icu_adult,17043,2020,96,13,0.13541666666666666,46
UCMC,all_icu_adult,17043,2021,113,12,0.10619469026548672,61
UCMC,all_icu_adult,17043,2022,122,10,0.08196721311475409,65
UCMC,all_icu_adult,17043,2023,185,29,0.15675675675675677,64
UCMC,all_icu_adult,17043,2024,189,24,0.12698412698412698,83
UCMC,all_icu_adult,17043,2025,1,1,1.0,0
UCMC,all_icu_adult,17045,2019,2,0,0.0,43
UCMC,all_icu_adult,17045,2021,2,1,0.5,59
UCMC,all_icu_adult,17045,2022,4,0,0.0,66
UCMC,all_icu_adult,17049,2018,2,0,0.0,46
UCMC,all_icu_adult,17049,2019,5,2,0.4,42
UCMC,all_icu_adult,17049,2020,0,3,,44
UCMC,all_icu_adult,17049,2021,3,1,0.3333333333333333,60
UCMC,all_icu_adult,17049,2023,0,3,,65
UCMC,all_icu_adult,17049,2024,0,4,,86
UCMC,all_icu_adult,17051,2018,3,0,0.0,47
UCMC,all_icu_adult,17053,2018,1,2,2.0,47
UCMC,all_icu_adult,17053,2019,4,1,0.25,38
UCMC,all_icu_adult,17053,2020,2,3,1.5,46
UCMC,all_icu_adult,17053,2021,0,0,,65
UCMC,all_icu_adult,17053,2022,2,0,0.0,67
UCMC,all_icu_adult,17053,2023,2,4,2.0,61
UCMC,all_icu_adult,17053,2024,4,0,0.0,88
UCMC,all_icu_adult,17057,2018,0,1,,43
UCMC,all_icu_adult,17057,2019,6,0,0.0,42
UCMC,all_icu_adult,17057,2021,2,3,1.5,62
UCMC,all_icu_adult,17061,2024,4,3,0.75,87
UCMC,all_icu_adult,17063,2018,13,1,0.07692307692307693,46
UCMC,all_icu_adult,17063,2019,10,0,0.0,41
UCMC,all_icu_adult,17063,2020,8,0,0.0,47
UCMC,all_icu_adult,17063,2021,6,1,0.16666666666666666,62
UCMC,all_icu_adult,17063,2022,8,2,0.25,63
UCMC,all_icu_adult,17063,2023,14,3,0.21428571428571427,66
UCMC,all_icu_adult,17063,2024,15,3,0.2,88
UCMC,all_icu_adult,17065,2023,0,2,,61
UCMC,all_icu_adult,17071,2023,0,0,,66
UCMC,all_icu_adult,17071,2024,1,0,0.0,86
UCMC,all_icu_adult,17073,2018,2,0,0.0,49
UCMC,all_icu_adult,17073,2019,4,0,0.0,41
UCMC,all_icu_adult,17073,2020,0,0,,48
UCMC,all_icu_adult,17073,2021,0,0,,60
UCMC,all_icu_adult,17073,2022,0,2,,67
UCMC,all_icu_adult,17075,2018,18,0,0.0,48
UCMC,all_icu_adult,17075,2019,9,6,0.6666666666666666,40
UCMC,all_icu_adult,17075,2020,7,0,0.0,46
UCMC,all_icu_adult,17075,2021,0,4,,59
UCMC,all_icu_adult,17075,2022,4,5,1.25,65
UCMC,all_icu_adult,17075,2023,2,0,0.0,61
UCMC,all_icu_adult,17075,2024,12,0,0.0,88
UCMC,all_icu_adult,17077,2018,4,0,0.0,43
UCMC,all_icu_adult,17077,2019,1,0,0.0,38
UCMC,all_icu_adult,17077,2020,2,0,0.0,48
UCMC,all_icu_adult,17077,2023,3,1,0.3333333333333333,65
UCMC,all_icu_adult,17077,2024,0,0,,82
UCMC,all_icu_adult,17079,2022,0,3,,64
UCMC,all_icu_adult,17081,2022,0,0,,61
UCMC,all_icu_adult,17081,2024,4,3,0.75,87
UCMC,all_icu_adult,17085,2020,4,0,0.0,43
UCMC,all_icu_adult,17085,2021,5,2,0.4,65
UCMC,all_icu_adult,17085,2022,3,0,0.0,67
UCMC,all_icu_adult,17085,2023,0,0,,66
UCMC,all_icu_adult,17089,2018,43,4,0.09302325581395349,47
UCMC,all_icu_adult,17089,2019,39,6,0.15384615384615385,39
UCMC,all_icu_adult,17089,2020,47,8,0.1702127659574468,42
UCMC,all_icu_adult,17089,2021,39,2,0.05128205128205128,61
UCMC,all_icu_adult,17089,2022,57,12,0.21052631578947367,67
UCMC,all_icu_adult,17089,2023,39,5,0.1282051282051282,60
UCMC,all_icu_adult,17089,2024,59,0,0.0,87
UCMC,all_icu_adult,17091,2018,64,9,0.140625,46
UCMC,all_icu_adult,17091,2019,43,1,0.023255813953488372,42
UCMC,all_icu_adult,17091,2020,45,5,0.1111111111111111,46
UCMC,all_icu_adult,17091,2021,52,2,0.038461538461538464,60
UCMC,all_icu_adult,17091,2022,53,0,0.0,62
UCMC,all_icu_adult,17091,2023,59,7,0.11864406779661017,60
UCMC,all_icu_adult,17091,2024,65,6,0.09230769230769231,84
UCMC,all_icu_adult,17093,2018,12,0,0.0,46
UCMC,all_icu_adult,17093,2019,20,6,0.3,37
UCMC,all_icu_adult,17093,2020,17,0,0.0,46
UCMC,all_icu_adult,17093,2021,14,2,0.14285714285714285,63
UCMC,all_icu_adult,17093,2022,11,0,0.0,65
UCMC,all_icu_adult,17093,2023,12,0,0.0,62
UCMC,all_icu_adult,17093,2024,15,3,0.2,85
UCMC,all_icu_adult,17095,2018,1,5,5.0,43
UCMC,all_icu_adult,17095,2019,2,2,1.0,38
UCMC,all_icu_adult,17097,2018,52,4,0.07692307692307693,43
UCMC,all_icu_adult,17097,2019,63,9,0.14285714285714285,41
UCMC,all_icu_adult,17097,2020,60,6,0.1,45
UCMC,all_icu_adult,17097,2021,60,7,0.11666666666666667,64
UCMC,all_icu_adult,17097,2022,85,8,0.09411764705882353,67
UCMC,all_icu_adult,17097,2023,56,4,0.07142857142857142,60
UCMC,all_icu_adult,17097,2024,68,10,0.14705882352941177,86
UCMC,all_icu_adult,17099,2018,20,3,0.15,45
UCMC,all_icu_adult,17099,2019,13,1,0.07692307692307693,39
UCMC,all_icu_adult,17099,2020,13,4,0.3076923076923077,47
UCMC,all_icu_adult,17099,2021,8,3,0.375,59
UCMC,all_icu_adult,17099,2022,8,0,0.0,61
UCMC,all_icu_adult,17099,2023,14,4,0.2857142857142857,65
UCMC,all_icu_adult,17099,2024,8,0,0.0,83
UCMC,all_icu_adult,17103,2018,2,1,0.5,43
UCMC,all_icu_adult,17103,2019,1,0,0.0,40
UCMC,all_icu_adult,17103,2020,6,0,0.0,43
UCMC,all_icu_adult,17103,2022,0,1,,62
UCMC,all_icu_adult,17103,2023,8,0,0.0,60
UCMC,all_icu_adult,17103,2024,4,1,0.25,83
UCMC,all_icu_adult,17105,2018,5,2,0.4,43
UCMC,all_icu_adult,17105,2019,7,3,0.42857142857142855,39
UCMC,all_icu_adult,17105,2020,3,0,0.0,44
UCMC,all_icu_adult,17105,2021,4,0,0.0,61
UCMC,all_icu_adult,17105,2022,0,1,,63
UCMC,all_icu_adult,17105,2023,5,0,0.0,66
UCMC,all_icu_adult,17105,2024,2,1,0.5,83
UCMC,all_icu_adult,17107,2018,0,2,,44
UCMC,all_icu_adult,17107,2019,4,1,0.25,42
UCMC,all_icu_adult,17107,2020,2,0,0.0,44
UCMC,all_icu_adult,17107,2021,0,3,,61
UCMC,all_icu_adult,17107,2023,4,2,0.5,61
UCMC,all_icu_adult,17109,2018,1,0,0.0,44
UCMC,all_icu_adult,17109,2019,0,0,,37
UCMC,all_icu_adult,17109,2022,3,0,0.0,67
UCMC,all_icu_adult,17109,2023,1,0,0.0,64
UCMC,all_icu_adult,17109,2024,4,0,0.0,87
UCMC,all_icu_adult,17111,2018,19,3,0.15789473684210525,45
UCMC,all_icu_adult,17111,2019,24,3,0.125,39
UCMC,all_icu_adult,17111,2020,23,0,0.0,42
UCMC,all_icu_adult,17111,2021,17,2,0.11764705882352941,64
UCMC,all_icu_adult,17111,2022,20,4,0.2,64
UCMC,all_icu_adult,17111,2023,24,6,0.25,63
UCMC,all_icu_adult,17111,2024,23,5,0.21739130434782608,85
UCMC,all_icu_adult,17113,2018,15,3,0.2,43
UCMC,all_icu_adult,17113,2019,7,0,0.0,40
UCMC,all_icu_adult,17113,2020,7,5,0.7142857142857143,42
UCMC,all_icu_adult,17113,2021,6,0,0.0,59
UCMC,all_icu_adult,17113,2022,7,1,0.14285714285714285,65
UCMC,all_icu_adult,17113,2023,5,2,0.4,66
UCMC,all_icu_adult,17113,2024,4,0,0.0,84
UCMC,all_icu_adult,17115,2018,7,0,0.0,44
UCMC,all_icu_adult,17115,2019,10,0,0.0,37
UCMC,all_icu_adult,17115,2020,8,0,0.0,42
UCMC,all_icu_adult,17115,2021,14,2,0.14285714285714285,65
UCMC,all_icu_adult,17115,2022,8,0,0.0,62
UCMC,all_icu_adult,17115,2023,5,1,0.2,62
UCMC,all_icu_adult,17115,2024,4,0,0.0,88
UCMC,all_icu_adult,17117,2018,0,0,,45
UCMC,all_icu_adult,17117,2021,4,0,0.0,64
UCMC,all_icu_adult,17117,2022,0,3,,62
UCMC,all_icu_adult,17119,2022,0,3,,62
UCMC,all_icu_adult,17121,2020,5,0,0.0,43
UCMC,all_icu_adult,17121,2021,2,0,0.0,64
UCMC,all_icu_adult,17121,2024,2,0,0.0,85
UCMC,all_icu_adult,17123,2019,4,0,0.0,38
UCMC,all_icu_adult,17123,2021,3,0,0.0,64
UCMC,all_icu_adult,17123,2023,4,2,0.5,60
UCMC,all_icu_adult,17123,2024,3,0,0.0,82
UCMC,all_icu_adult,17125,2018,6,3,0.5,49
UCMC,all_icu_adult,17125,2019,3,2,0.6666666666666666,38
UCMC,all_icu_adult,17125,2020,0,1,,47
UCMC,all_icu_adult,17127,2019,3,3,1.0,39
UCMC,all_icu_adult,17129,2018,0,3,,48
UCMC,all_icu_adult,17129,2019,0,3,,38
UCMC,all_icu_adult,17131,2018,4,0,0.0,47
UCMC,all_icu_adult,17131,2019,2,1,0.5,40
UCMC,all_icu_adult,17131,2020,4,1,0.25,48
UCMC,all_icu_adult,17135,2018,0,0,,44
UCMC,all_icu_adult,17135,2020,6,1,0.16666666666666666,45
UCMC,all_icu_adult,17137,2018,2,0,0.0,43
UCMC,all_icu_adult,17137,2019,4,0,0.0,43
UCMC,all_icu_adult,17137,2020,3,0,0.0,43
UCMC,all_icu_adult,17137,2021,0,0,,59
UCMC,all_icu_adult,17137,2022,1,0,0.0,61
UCMC,all_icu_adult,17137,2023,3,2,0.6666666666666666,62
UCMC,all_icu_adult,17139,2019,0,1,,38
UCMC,all_icu_adult,17139,2020,3,0,0.0,48
UCMC,all_icu_adult,17139,2021,2,1,0.5,63
UCMC,all_icu_adult,17139,2024,0,0,,84
UCMC,all_icu_adult,17141,2018,2,0,0.0,45
UCMC,all_icu_adult,17141,2020,0,3,,42
UCMC,all_icu_adult,17141,2021,5,0,0.0,61
UCMC,all_icu_adult,17141,2022,6,1,0.16666666666666666,67
UCMC,all_icu_adult,17141,2023,0,0,,64
UCMC,all_icu_adult,17141,2024,5,4,0.8,82
UCMC,all_icu_adult,17143,2018,12,0,0.0,43
UCMC,all_icu_adult,17143,2019,20,0,0.0,38
UCMC,all_icu_adult,17143,2020,6,1,0.16666666666666666,42
UCMC,all_icu_adult,17143,2021,13,0,0.0,60
UCMC,all_icu_adult,17143,2022,12,2,0.16666666666666666,62
UCMC,all_icu_adult,17143,2023,12,0,0.0,66
UCMC,all_icu_adult,17143,2024,12,2,0.16666666666666666,85
UCMC,all_icu_adult,17147,2019,3,0,0.0,39
UCMC,all_icu_adult,17147,2024,4,3,0.75,86
UCMC,all_icu_adult,17149,2022,0,3,,65
UCMC,all_icu_adult,17149,2023,0,0,,62
UCMC,all_icu_adult,17149,2024,0,0,,86
UCMC,all_icu_adult,17153,2021,0,0,,64
UCMC,all_icu_adult,17153,2022,3,2,0.6666666666666666,66
UCMC,all_icu_adult,17155,2019,0,0,,38
UCMC,all_icu_adult,17155,2021,1,1,1.0,62
UCMC,all_icu_adult,17155,2022,0,0,,63
