site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,sepsis_ase_icu,17049,2024,48,48,,71
UCMC,sepsis_ase_icu,17053,2018,26,25,,38
UCMC,sepsis_ase_icu,17053,2020,88,87,,103
UCMC,sepsis_ase_icu,17053,2023,52,52,,72
UCMC,sepsis_ase_icu,17053,2024,12,11,,35
UCMC,sepsis_ase_icu,17057,2018,14,12,,26
UCMC,sepsis_ase_icu,17057,2019,22,21,,27
UCMC,sepsis_ase_icu,17057,2021,73,72,,85
UCMC,sepsis_ase_icu,17063,2018,19,16,,30
UCMC,sepsis_ase_icu,17063,2019,66,64,,71
UCMC,sepsis_ase_icu,17063,2020,95,94,,109
UCMC,sepsis_ase_icu,17063,2021,91,90,,104
UCMC,sepsis_ase_icu,17063,2022,38,37,,56
UCMC,sepsis_ase_icu,17063,2023,30,26,,46
UCMC,sepsis_ase_icu,17063,2024,74,73,,96
UCMC,sepsis_ase_icu,17065,2023,39,38,,59
UCMC,sepsis_ase_icu,17071,2024,50,50,,73
UCMC,sepsis_ase_icu,17073,2019,99,98,,105
UCMC,sepsis_ase_icu,17073,2020,49,48,,64
UCMC,sepsis_ase_icu,17075,2018,89,83,,97
UCMC,sepsis_ase_icu,17075,2019,98,97,,102
UCMC,sepsis_ase_icu,17075,2020,62,61,,76
UCMC,sepsis_ase_icu,17075,2021,76,76,,89
UCMC,sepsis_ase_icu,17075,2022,103,101,,119
UCMC,sepsis_ase_icu,17075,2023,90,89,,110
UCMC,sepsis_ase_icu,17075,2024,67,66,,90
UCMC,sepsis_ase_icu,17077,2023,91,90,,111
UCMC,sepsis_ase_icu,17079,2022,50,49,,69
UCMC,sepsis_ase_icu,17081,2022,79,78,,98
UCMC,sepsis_ase_icu,17081,2024,98,97,,121
UCMC,sepsis_ase_icu,17085,2022,30,29,,49
UCMC,sepsis_ase_icu,17085,2023,78,77,,98
UCMC,sepsis_ase_icu,17089,2018,99,91,,103
UCMC,sepsis_ase_icu,17089,2019,50,46,,50
UCMC,sepsis_ase_icu,17089,2020,30,27,,40
UCMC,sepsis_ase_icu,17089,2021,86,83,,95
UCMC,sepsis_ase_icu,17089,2022,58,49,,61
UCMC,sepsis_ase_icu,17089,2023,97,89,,106
UCMC,sepsis_ase_icu,17089,2024,103,99,,121
UCMC,sepsis_ase_icu,17091,2018,34,28,,34
UCMC,sepsis_ase_icu,17091,2019,66,59,,63
UCMC,sepsis_ase_icu,17091,2020,58,54,,69
UCMC,sepsis_ase_icu,17091,2021,108,95,,105
UCMC,sepsis_ase_icu,17091,2022,109,98,,117
UCMC,sepsis_ase_icu,17091,2023,104,91,,108
UCMC,sepsis_ase_icu,17091,2024,64,57,,80
UCMC,sepsis_ase_icu,17093,2018,83,81,,95
UCMC,sepsis_ase_icu,17093,2019,47,47,,51
UCMC,sepsis_ase_icu,17093,2020,25,22,,38
UCMC,sepsis_ase_icu,17093,2021,50,48,,59
UCMC,sepsis_ase_icu,17093,2022,37,33,,52
UCMC,sepsis_ase_icu,17093,2023,35,34,,54
UCMC,sepsis_ase_icu,17093,2024,93,90,,112
UCMC,sepsis_ase_icu,17095,2018,84,84,,96
UCMC,sepsis_ase_icu,17095,2019,21,21,,27
UCMC,sepsis_ase_icu,17097,2018,63,53,,64
UCMC,sepsis_ase_icu,17097,2019,103,91,,93
UCMC,sepsis_ase_icu,17097,2020,101,92,,104
UCMC,sepsis_ase_icu,17097,2021,79,66,,72
UCMC,sepsis_ase_icu,17097,2022,45,31,,44
UCMC,sepsis_ase_icu,17097,2023,109,99,,118
UCMC,sepsis_ase_icu,17097,2024,55,43,,58
UCMC,sepsis_ase_icu,17099,2018,39,37,,50
UCMC,sepsis_ase_icu,17099,2019,73,68,,74
UCMC,sepsis_ase_icu,17099,2020,27,25,,39
UCMC,sepsis_ase_icu,17099,2021,25,24,,37
UCMC,sepsis_ase_icu,17099,2022,75,74,,94
UCMC,sepsis_ase_icu,17099,2023,77,75,,95
UCMC,sepsis_ase_icu,17099,2024,44,44,,67
UCMC,sepsis_ase_icu,17103,2018,66,65,,79
UCMC,sepsis_ase_icu,17103,2020,53,51,,66
UCMC,sepsis_ase_icu,17103,2022,98,98,,117
UCMC,sepsis_ase_icu,17103,2023,40,40,,60
UCMC,sepsis_ase_icu,17105,2019,91,90,,97
UCMC,sepsis_ase_icu,17105,2021,21,20,,34
UCMC,sepsis_ase_icu,17105,2023,28,27,,48
UCMC,sepsis_ase_icu,17105,2024,58,57,,80
UCMC,sepsis_ase_icu,17107,2019,80,80,,86
UCMC,sepsis_ase_icu,17107,2020,89,89,,104
UCMC,sepsis_ase_icu,17109,2018,25,25,,38
UCMC,sepsis_ase_icu,17109,2019,17,16,,23
UCMC,sepsis_ase_icu,17111,2018,69,66,,76
UCMC,sepsis_ase_icu,17111,2019,67,60,,66
UCMC,sepsis_ase_icu,17111,2020,61,55,,70
UCMC,sepsis_ase_icu,17111,2021,40,37,,51
UCMC,sepsis_ase_icu,17111,2022,35,30,,49
UCMC,sepsis_ase_icu,17111,2023,90,85,,103
UCMC,sepsis_ase_icu,17111,2024,66,63,,86
UCMC,sepsis_ase_icu,17113,2018,64,56,,69
UCMC,sepsis_ase_icu,17113,2019,78,75,,81
UCMC,sepsis_ase_icu,17113,2020,78,77,,90
UCMC,sepsis_ase_icu,17113,2021,13,12,,25
UCMC,sepsis_ase_icu,17113,2022,25,24,,44
UCMC,sepsis_ase_icu,17113,2023,69,66,,86
UCMC,sepsis_ase_icu,17113,2024,66,66,,89
UCMC,sepsis_ase_icu,17115,2020,47,46,,62
UCMC,sepsis_ase_icu,17115,2021,50,45,,58
UCMC,sepsis_ase_icu,17115,2022,22,19,,38
UCMC,sepsis_ase_icu,17115,2023,90,90,,110
UCMC,sepsis_ase_icu,17115,2024,98,96,,119
UCMC,sepsis_ase_icu,17117,2021,42,41,,54
UCMC,sepsis_ase_icu,17117,2022,25,24,,44
UCMC,sepsis_ase_icu,17119,2022,90,89,,109
UCMC,sepsis_ase_icu,17121,2020,97,97,,112
UCMC,sepsis_ase_icu,17123,2024,75,74,,98
UCMC,sepsis_ase_icu,17125,2018,43,43,,56
UCMC,sepsis_ase_icu,17125,2020,34,33,,49
UCMC,sepsis_ase_icu,17127,2019,45,44,,51
UCMC,sepsis_ase_icu,17129,2018,26,25,,39
UCMC,sepsis_ase_icu,17131,2020,38,37,,53
UCMC,sepsis_ase_icu,17135,2018,14,13,,27
UCMC,sepsis_ase_icu,17135,2020,37,36,,51
UCMC,sepsis_ase_icu,17137,2020,74,74,,88
UCMC,sepsis_ase_icu,17137,2023,98,97,,118
UCMC,sepsis_ase_icu,17139,2020,42,41,,57
UCMC,sepsis_ase_icu,17139,2021,55,55,,68
UCMC,sepsis_ase_icu,17139,2024,95,94,,117
UCMC,sepsis_ase_icu,17141,2020,13,13,,28
UCMC,sepsis_ase_icu,17141,2021,36,35,,49
UCMC,sepsis_ase_icu,17141,2022,32,31,,51
UCMC,sepsis_ase_icu,17141,2024,27,26,,50
UCMC,sepsis_ase_icu,17143,2018,56,54,,68
UCMC,sepsis_ase_icu,17143,2019,14,11,,17
UCMC,sepsis_ase_icu,17143,2020,76,74,,90
UCMC,sepsis_ase_icu,17143,2021,40,38,,51
UCMC,sepsis_ase_icu,17143,2022,75,74,,93
UCMC,sepsis_ase_icu,17143,2023,78,77,,98
UCMC,sepsis_ase_icu,17143,2024,80,78,,101
UCMC,sepsis_ase_icu,17147,2024,25,25,,48
UCMC,sepsis_ase_icu,17155,2022,53,52,,72
UCMC,sepsis_ase_icu,17155,2023,56,55,,76
UCMC,sepsis_ase_icu,17161,2020,26,25,,41
UCMC,sepsis_ase_icu,17161,2022,53,53,,72
UCMC,sepsis_ase_icu,17161,2024,54,53,,77
UCMC,sepsis_ase_icu,17165,2019,99,98,,105
UCMC,sepsis_ase_icu,17165,2023,55,54,,75
UCMC,sepsis_ase_icu,17167,2018,16,12,,26
UCMC,sepsis_ase_icu,17167,2019,79,76,,82
UCMC,sepsis_ase_icu,17167,2020,15,13,,27
UCMC,sepsis_ase_icu,17167,2021,17,16,,30
UCMC,sepsis_ase_icu,17167,2022,96,91,,111
UCMC,sepsis_ase_icu,17167,2023,99,95,,114
UCMC,sepsis_ase_icu,17173,2022,57,57,,76
UCMC,sepsis_ase_icu,17173,2024,47,46,,70
UCMC,sepsis_ase_icu,17175,2019,58,56,,63
UCMC,sepsis_ase_icu,17177,2018,32,31,,44
UCMC,sepsis_ase_icu,17177,2019,64,63,,70
UCMC,sepsis_ase_icu,17177,2023,22,21,,42
UCMC,sepsis_ase_icu,17179,2018,47,46,,60
UCMC,sepsis_ase_icu,17179,2019,56,55,,62
UCMC,sepsis_ase_icu,17179,2020,90,89,,102
UCMC,sepsis_ase_icu,17179,2021,87,87,,99
UCMC,sepsis_ase_icu,17179,2022,35,33,,50
UCMC,sepsis_ase_icu,17179,2023,45,44,,65
UCMC,sepsis_ase_icu,17179,2024,77,73,,96
UCMC,sepsis_ase_icu,17183,2018,76,76,,89
UCMC,sepsis_ase_icu,17183,2020,17,16,,30
UCMC,sepsis_ase_icu,17183,2021,53,51,,64
UCMC,sepsis_ase_icu,17183,2023,20,19,,39
UCMC,sepsis_ase_icu,17183,2024,92,91,,114
UCMC,sepsis_ase_icu,17195,2018,84,83,,97
UCMC,sepsis_ase_icu,17195,2019,44,44,,50
UCMC,sepsis_ase_icu,17195,2022,80,79,,97
UCMC,sepsis_ase_icu,17195,2023,84,84,,104
UCMC,sepsis_ase_icu,17197,2018,67,43,,41
UCMC,sepsis_ase_icu,17197,2019,135,110,,99
UCMC,sepsis_ase_icu,17197,2020,102,67,,67
UCMC,sepsis_ase_icu,17197,2021,110,73,,73
UCMC,sepsis_ase_icu,17197,2022,117,79,,82
UCMC,sepsis_ase_icu,17197,2023,139,90,,84
UCMC,sepsis_ase_icu,17197,2024,127,82,,77
UCMC,sepsis_ase_icu,17199,2019,89,88,,95
UCMC,sepsis_ase_icu,17201,2018,80,75,,89
UCMC,sepsis_ase_icu,17201,2019,24,22,,29
UCMC,sepsis_ase_icu,17201,2020,25,24,,38
UCMC,sepsis_ase_icu,17201,2021,34,33,,46
UCMC,sepsis_ase_icu,17201,2022,21,19,,39
UCMC,sepsis_ase_icu,17201,2023,97,94,,114
UCMC,sepsis_ase_icu,17201,2024,44,42,,65
UCMC,sepsis_ase_icu,17203,2022,31,29,,48
UCMC,sepsis_ase_icu,17203,2024,31,29,,53
UCMC,sepsis_ase_icu,18003,2018,48,48,,61
UCMC,sepsis_ase_icu,18003,2020,90,87,,103
UCMC,sepsis_ase_icu,18003,2021,87,86,,100
UCMC,sepsis_ase_icu,18003,2023,69,68,,89
UCMC,sepsis_ase_icu,18003,2024,65,65,,88
UCMC,sepsis_ase_icu,18009,2018,59,59,,72
UCMC,sepsis_ase_icu,18017,2024,52,51,,75
UCMC,sepsis_ase_icu,18027,2023,72,71,,92
UCMC,sepsis_ase_icu,18029,2024,67,66,,90
UCMC,sepsis_ase_icu,18039,2018,41,39,,53
UCMC,sepsis_ase_icu,18039,2019,88,87,,94
UCMC,sepsis_ase_icu,18039,2020,16,13,,28
UCMC,sepsis_ase_icu,18039,2022,33,32,,50
UCMC,sepsis_ase_icu,18039,2023,74,74,,94
UCMC,sepsis_ase_icu,18039,2024,18,15,,39
UCMC,sepsis_ase_icu,18049,2020,94,94,,109
UCMC,sepsis_ase_icu,18053,2021,82,81,,95
UCMC,sepsis_ase_icu,18053,2022,77,75,,95
UCMC,sepsis_ase_icu,18057,2020,61,60,,76
UCMC,sepsis_ase_icu,18057,2022,35,33,,53
UCMC,sepsis_ase_icu,18057,2023,13,12,,33
UCMC,sepsis_ase_icu,18057,2024,42,41,,65
UCMC,sepsis_ase_icu,18059,2024,81,81,,104
UCMC,sepsis_ase_icu,18063,2021,54,54,,67
UCMC,sepsis_ase_icu,18067,2019,21,18,,25
UCMC,sepsis_ase_icu,18073,2018,50,45,,58
UCMC,sepsis_ase_icu,18073,2019,99,98,,104
UCMC,sepsis_ase_icu,18073,2020,105,101,,114
UCMC,sepsis_ase_icu,18073,2021,90,89,,100
UCMC,sepsis_ase_icu,18073,2022,98,97,,117
UCMC,sepsis_ase_icu,18073,2023,94,93,,114
UCMC,sepsis_ase_icu,18081,2023,78,78,,98
UCMC,sepsis_ase_icu,18081,2024,52,51,,75
UCMC,sepsis_ase_icu,18089,2018,191,117,,88
UCMC,sepsis_ase_icu,18089,2019,134,63,,27
UCMC,sepsis_ase_icu,18089,2020,139,63,,53
UCMC,sepsis_ase_icu,18089,2021,117,50,,33
UCMC,sepsis_ase_icu,18089,2022,182,117,,91
UCMC,sepsis_ase_icu,18089,2023,160,91,,83
UCMC,sepsis_ase_icu,18089,2024,160,77,,64
UCMC,sepsis_ase_icu,18091,2018,58,45,,53
UCMC,sepsis_ase_icu,18091,2019,68,60,,63
UCMC,sepsis_ase_icu,18091,2020,79,73,,86
UCMC,sepsis_ase_icu,18091,2021,102,90,,100
UCMC,sepsis_ase_icu,18091,2022,112,104,,119
UCMC,sepsis_ase_icu,18091,2023,65,52,,67
UCMC,sepsis_ase_icu,18091,2024,39,27,,48
UCMC,sepsis_ase_icu,18095,2023,63,62,,83
UCMC,sepsis_ase_icu,18095,2024,54,53,,77
UCMC,sepsis_ase_icu,18097,2018,53,52,,66
UCMC,sepsis_ase_icu,18097,2020,74,73,,89
UCMC,sepsis_ase_icu,18097,2022,100,97,,115
UCMC,sepsis_ase_icu,18097,2024,33,32,,55
UCMC,sepsis_ase_icu,18099,2018,100,99,,112
UCMC,sepsis_ase_icu,18099,2022,94,93,,112
UCMC,sepsis_ase_icu,18099,2023,66,66,,86
UCMC,sepsis_ase_icu,18099,2024,57,56,,80
UCMC,sepsis_ase_icu,18111,2018,62,62,,75
UCMC,sepsis_ase_icu,18111,2020,28,27,,43
UCMC,sepsis_ase_icu,18111,2021,36,33,,47
UCMC,sepsis_ase_icu,18111,2022,30,29,,49
UCMC,sepsis_ase_icu,18111,2023,57,54,,75
UCMC,sepsis_ase_icu,18111,2024,40,40,,63
UCMC,sepsis_ase_icu,18127,2018,94,74,,81
UCMC,sepsis_ase_icu,18127,2019,100,78,,78
UCMC,sepsis_ase_icu,18127,2020,59,41,,49
UCMC,sepsis_ase_icu,18127,2021,57,34,,34
UCMC,sepsis_ase_icu,18127,2022,51,27,,37
UCMC,sepsis_ase_icu,18127,2023,47,23,,37
UCMC,sepsis_ase_icu,18127,2024,92,73,,85
UCMC,sepsis_ase_icu,18131,2022,56,55,,75
UCMC,sepsis_ase_icu,18131,2023,60,60,,80
UCMC,sepsis_ase_icu,18141,2018,42,40,,53
UCMC,sepsis_ase_icu,18141,2019,22,21,,25
UCMC,sepsis_ase_icu,18141,2020,105,100,,115
UCMC,sepsis_ase_icu,18141,2021,40,39,,51
UCMC,sepsis_ase_icu,18141,2022,83,79,,97
UCMC,sepsis_ase_icu,18141,2023,73,70,,89
UCMC,sepsis_ase_icu,18141,2024,95,93,,117
UCMC,sepsis_ase_icu,18145,2022,86,85,,105
UCMC,sepsis_ase_icu,18147,2018,99,98,,112
UCMC,sepsis_ase_icu,18149,2019,93,92,,98
UCMC,sepsis_ase_icu,18149,2020,85,84,,100
UCMC,sepsis_ase_icu,18149,2021,62,61,,74
UCMC,sepsis_ase_icu,18149,2023,82,81,,102
UCMC,sepsis_ase_icu,18149,2024,58,56,,80
UCMC,sepsis_ase_icu,18157,2019,11,10,,17
UCMC,sepsis_ase_icu,18157,2020,22,22,,37
UCMC,sepsis_ase_icu,18157,2022,38,37,,57
UCMC,sepsis_ase_icu,18157,2023,64,60,,80
UCMC,sepsis_ase_icu,18157,2024,50,50,,73
UCMC,sepsis_ase_icu,18167,2023,46,45,,66
UCMC,sepsis_ase_icu,18169,2019,71,70,,77
UCMC,sepsis_ase_icu,18169,2020,96,95,,111
UCMC,sepsis_ase_icu,18177,2023,47,47,,67
UCMC,sepsis_ase_icu,18181,2019,38,37,,44
UCMC,sepsis_ase_icu,19049,2023,91,90,,111
UCMC,sepsis_ase_icu,19057,2021,67,67,,80
UCMC,sepsis_ase_icu,19057,2024,66,65,,89
UCMC,sepsis_ase_icu,19103,2020,85,84,,100
UCMC,sepsis_ase_icu,19113,2019,25,24,,31
UCMC,sepsis_ase_icu,19163,2018,15,14,,26
UCMC,sepsis_ase_icu,19163,2021,60,59,,73
UCMC,sepsis_ase_icu,19183,2019,93,92,,99
UCMC,sepsis_ase_icu,20091,2018,37,36,,50
UCMC,sepsis_ase_icu,21205,2021,63,62,,76
UCMC,sepsis_ase_icu,22017,2022,58,58,,77
UCMC,sepsis_ase_icu,22033,2018,72,71,,85
UCMC,sepsis_ase_icu,22045,2023,28,28,,48
UCMC,sepsis_ase_icu,23005,2022,66,65,,85
UCMC,sepsis_ase_icu,24003,2019,21,20,,27
UCMC,sepsis_ase_icu,24017,2021,55,54,,68
UCMC,sepsis_ase_icu,24027,2021,55,54,,68
UCMC,sepsis_ase_icu,24027,2022,29,28,,48
UCMC,sepsis_ase_icu,24031,2022,13,13,,32
UCMC,sepsis_ase_icu,25027,2018,12,12,,25
UCMC,sepsis_ase_icu,26009,2024,32,31,,55
UCMC,sepsis_ase_icu,26021,2018,28,24,,36
UCMC,sepsis_ase_icu,26021,2019,27,25,,32
UCMC,sepsis_ase_icu,26021,2020,69,69,,84
UCMC,sepsis_ase_icu,26021,2021,78,72,,86
UCMC,sepsis_ase_icu,26021,2022,24,24,,43
UCMC,sepsis_ase_icu,26021,2023,100,99,,119
UCMC,sepsis_ase_icu,26021,2024,99,96,,119
UCMC,sepsis_ase_icu,26025,2024,62,61,,85
UCMC,sepsis_ase_icu,26027,2018,98,93,,107
UCMC,sepsis_ase_icu,26027,2020,51,49,,65
UCMC,sepsis_ase_icu,26027,2023,13,12,,33
UCMC,sepsis_ase_icu,26043,2021,21,21,,34
UCMC,sepsis_ase_icu,26047,2023,80,78,,99
UCMC,sepsis_ase_icu,26077,2022,23,22,,42
UCMC,sepsis_ase_icu,26081,2018,22,21,,35
UCMC,sepsis_ase_icu,26081,2020,15,15,,30
UCMC,sepsis_ase_icu,26081,2024,74,73,,97
UCMC,sepsis_ase_icu,26099,2018,30,29,,43
UCMC,sepsis_ase_icu,26099,2019,86,85,,92
UCMC,sepsis_ase_icu,26101,2022,73,73,,92
UCMC,sepsis_ase_icu,26103,2024,71,70,,94
UCMC,sepsis_ase_icu,26111,2018,97,96,,110
UCMC,sepsis_ase_icu,26121,2020,76,76,,91
UCMC,sepsis_ase_icu,26125,2021,30,29,,43
UCMC,sepsis_ase_icu,26125,2023,61,61,,81
UCMC,sepsis_ase_icu,26139,2018,19,18,,32
UCMC,sepsis_ase_icu,26139,2019,56,55,,62
UCMC,sepsis_ase_icu,26139,2023,86,85,,106
UCMC,sepsis_ase_icu,26145,2018,46,45,,59
UCMC,sepsis_ase_icu,26149,2018,76,75,,89
UCMC,sepsis_ase_icu,26149,2019,27,27,,33
UCMC,sepsis_ase_icu,26159,2022,53,52,,72
UCMC,sepsis_ase_icu,26159,2023,81,80,,101
UCMC,sepsis_ase_icu,26163,2018,18,17,,31
UCMC,sepsis_ase_icu,26163,2021,87,87,,100
UCMC,sepsis_ase_icu,27011,2021,101,100,,114
UCMC,sepsis_ase_icu,27037,2021,18,18,,31
UCMC,sepsis_ase_icu,27053,2021,51,50,,64
UCMC,sepsis_ase_icu,27053,2022,97,96,,116
UCMC,sepsis_ase_icu,27109,2021,48,47,,61
UCMC,sepsis_ase_icu,27123,2024,20,19,,43
UCMC,sepsis_ase_icu,27131,2021,44,43,,57
UCMC,sepsis_ase_icu,27145,2018,52,51,,65
UCMC,sepsis_ase_icu,28015,2020,42,41,,57
UCMC,sepsis_ase_icu,28033,2023,33,33,,53
UCMC,sepsis_ase_icu,28039,2023,41,40,,61
UCMC,sepsis_ase_icu,29019,2019,71,71,,77
UCMC,sepsis_ase_icu,29047,2024,43,42,,66
UCMC,sepsis_ase_icu,29183,2021,84,83,,97
UCMC,sepsis_ase_icu,29189,2023,36,35,,56
UCMC,sepsis_ase_icu,29219,2022,16,14,,34
UCMC,sepsis_ase_icu,31019,2018,17,16,,30
UCMC,sepsis_ase_icu,32003,2021,88,87,,101
UCMC,sepsis_ase_icu,32003,2022,11,11,,30
UCMC,sepsis_ase_icu,32003,2023,62,62,,82
UCMC,sepsis_ase_icu,34003,2022,81,81,,100
UCMC,sepsis_ase_icu,34029,2020,58,57,,73
UCMC,sepsis_ase_icu,34035,2020,12,11,,27
UCMC,sepsis_ase_icu,35001,2018,79,79,,92
UCMC,sepsis_ase_icu,36047,2018,67,66,,80
UCMC,sepsis_ase_icu,36061,2023,94,93,,114
UCMC,sepsis_ase_icu,36085,2021,54,53,,67
UCMC,sepsis_ase_icu,36099,2019,100,99,,106
UCMC,sepsis_ase_icu,36119,2020,31,31,,46
UCMC,sepsis_ase_icu,36119,2021,67,67,,80
UCMC,sepsis_ase_icu,37033,2020,21,20,,36
UCMC,sepsis_ase_icu,37033,2021,80,79,,93
UCMC,sepsis_ase_icu,39011,2024,75,75,,98
UCMC,sepsis_ase_icu,39017,2024,24,24,,47
UCMC,sepsis_ase_icu,39035,2022,101,100,,120
UCMC,sepsis_ase_icu,39049,2022,46,46,,65
UCMC,sepsis_ase_icu,39055,2019,90,90,,96
UCMC,sepsis_ase_icu,39061,2022,42,41,,61
UCMC,sepsis_ase_icu,39061,2024,86,85,,109
UCMC,sepsis_ase_icu,39089,2022,66,66,,85
UCMC,sepsis_ase_icu,39113,2023,90,89,,110
UCMC,sepsis_ase_icu,39153,2019,92,91,,98
UCMC,sepsis_ase_icu,39153,2023,65,64,,85
UCMC,sepsis_ase_icu,39157,2023,16,15,,35
UCMC,sepsis_ase_icu,39173,2022,40,40,,59
UCMC,sepsis_ase_icu,40113,2024,79,78,,102
