site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,all_icu_adult,06037,2022,66,65,,129
UCMC,all_icu_adult,06037,2023,52,51,,114
UCMC,all_icu_adult,06037,2024,55,52,,137
UCMC,all_icu_adult,06041,2023,79,78,,141
UCMC,all_icu_adult,06047,2019,100,99,,139
UCMC,all_icu_adult,06059,2018,72,71,,117
UCMC,all_icu_adult,06059,2022,49,48,,112
UCMC,all_icu_adult,06059,2024,70,69,,154
UCMC,all_icu_adult,06065,2019,35,34,,74
UCMC,all_icu_adult,06065,2022,100,100,,163
UCMC,all_icu_adult,06067,2018,33,32,,78
UCMC,all_icu_adult,06067,2021,30,29,,91
UCMC,all_icu_adult,06067,2024,47,45,,130
UCMC,all_icu_adult,06071,2018,33,32,,78
UCMC,all_icu_adult,06073,2021,66,65,,127
UCMC,all_icu_adult,06073,2022,33,32,,96
UCMC,all_icu_adult,06075,2019,44,43,,83
UCMC,all_icu_adult,06079,2020,33,31,,76
UCMC,all_icu_adult,06081,2020,42,41,,86
UCMC,all_icu_adult,06081,2021,56,55,,117
UCMC,all_icu_adult,06083,2020,19,18,,63
UCMC,all_icu_adult,06089,2018,73,72,,118
UCMC,all_icu_adult,06089,2023,64,63,,126
UCMC,all_icu_adult,06089,2024,97,96,,181
UCMC,all_icu_adult,06097,2021,70,69,,131
UCMC,all_icu_adult,06107,2022,85,84,,148
UCMC,all_icu_adult,08013,2018,54,53,,99
UCMC,all_icu_adult,08031,2018,30,29,,75
UCMC,all_icu_adult,08031,2019,17,16,,55
UCMC,all_icu_adult,08031,2021,95,95,,156
UCMC,all_icu_adult,08031,2023,21,19,,82
UCMC,all_icu_adult,08041,2024,33,32,,117
UCMC,all_icu_adult,08059,2023,11,11,,73
UCMC,all_icu_adult,08059,2024,91,90,,175
UCMC,all_icu_adult,08069,2019,51,50,,90
UCMC,all_icu_adult,08069,2021,47,47,,108
UCMC,all_icu_adult,08077,2018,18,17,,63
UCMC,all_icu_adult,08093,2020,11,10,,55
UCMC,all_icu_adult,08123,2022,72,71,,135
UCMC,all_icu_adult,09110,2019,75,74,,114
UCMC,all_icu_adult,10003,2018,17,16,,62
UCMC,all_icu_adult,10003,2022,43,42,,106
UCMC,all_icu_adult,11001,2018,75,72,,117
UCMC,all_icu_adult,11001,2019,48,47,,87
UCMC,all_icu_adult,11001,2020,21,20,,65
UCMC,all_icu_adult,11001,2021,25,24,,86
UCMC,all_icu_adult,11001,2022,72,70,,134
UCMC,all_icu_adult,12001,2022,90,89,,153
UCMC,all_icu_adult,12001,2023,56,55,,118
UCMC,all_icu_adult,12005,2018,77,76,,122
UCMC,all_icu_adult,12005,2020,65,64,,109
UCMC,all_icu_adult,12009,2021,29,29,,90
UCMC,all_icu_adult,12009,2023,56,55,,118
UCMC,all_icu_adult,12009,2024,25,24,,109
UCMC,all_icu_adult,12011,2021,11,11,,72
UCMC,all_icu_adult,12011,2024,91,90,,175
UCMC,all_icu_adult,12015,2021,102,96,,158
UCMC,all_icu_adult,12015,2022,37,36,,100
UCMC,all_icu_adult,12021,2018,14,12,,58
UCMC,all_icu_adult,12021,2022,69,67,,131
UCMC,all_icu_adult,12021,2023,67,66,,129
UCMC,all_icu_adult,12031,2019,39,38,,78
UCMC,all_icu_adult,12031,2021,66,65,,126
UCMC,all_icu_adult,12031,2022,96,95,,159
UCMC,all_icu_adult,12031,2023,69,69,,131
UCMC,all_icu_adult,12031,2024,34,34,,118
UCMC,all_icu_adult,12033,2018,81,80,,126
UCMC,all_icu_adult,12035,2018,78,77,,123
UCMC,all_icu_adult,12035,2019,15,15,,54
UCMC,all_icu_adult,12053,2019,88,87,,127
UCMC,all_icu_adult,12053,2020,25,24,,69
UCMC,all_icu_adult,12055,2020,92,91,,136
UCMC,all_icu_adult,12057,2018,61,60,,106
UCMC,all_icu_adult,12057,2019,65,64,,104
UCMC,all_icu_adult,12057,2021,30,28,,90
UCMC,all_icu_adult,12057,2023,44,43,,105
UCMC,all_icu_adult,12061,2021,72,70,,132
UCMC,all_icu_adult,12061,2023,85,84,,147
UCMC,all_icu_adult,12063,2020,30,29,,74
UCMC,all_icu_adult,12069,2021,15,14,,76
UCMC,all_icu_adult,12071,2018,62,59,,105
UCMC,all_icu_adult,12071,2020,39,38,,83
UCMC,all_icu_adult,12071,2022,23,22,,86
UCMC,all_icu_adult,12071,2023,72,71,,134
UCMC,all_icu_adult,12071,2024,100,99,,184
UCMC,all_icu_adult,12073,2018,67,66,,112
UCMC,all_icu_adult,12073,2020,56,55,,100
UCMC,all_icu_adult,12073,2022,42,41,,105
UCMC,all_icu_adult,12081,2018,62,61,,107
UCMC,all_icu_adult,12081,2022,25,25,,88
UCMC,all_icu_adult,12081,2024,66,65,,150
UCMC,all_icu_adult,12083,2018,77,76,,122
UCMC,all_icu_adult,12083,2019,18,17,,57
UCMC,all_icu_adult,12083,2024,26,25,,110
UCMC,all_icu_adult,12085,2022,51,50,,114
UCMC,all_icu_adult,12086,2020,57,55,,100
UCMC,all_icu_adult,12086,2022,75,72,,136
UCMC,all_icu_adult,12086,2024,35,34,,119
UCMC,all_icu_adult,12087,2018,36,35,,81
UCMC,all_icu_adult,12087,2021,89,88,,150
UCMC,all_icu_adult,12091,2024,42,41,,126
UCMC,all_icu_adult,12095,2019,73,72,,112
UCMC,all_icu_adult,12095,2021,26,25,,87
UCMC,all_icu_adult,12095,2022,57,54,,118
UCMC,all_icu_adult,12095,2023,17,16,,79
UCMC,all_icu_adult,12097,2019,66,65,,105
UCMC,all_icu_adult,12097,2022,23,22,,86
UCMC,all_icu_adult,12099,2019,19,16,,56
UCMC,all_icu_adult,12099,2020,83,82,,127
UCMC,all_icu_adult,12099,2021,90,88,,149
UCMC,all_icu_adult,12099,2022,34,33,,97
UCMC,all_icu_adult,12099,2024,26,23,,108
UCMC,all_icu_adult,12101,2023,48,47,,110
UCMC,all_icu_adult,12103,2019,36,34,,74
UCMC,all_icu_adult,12103,2021,86,85,,147
UCMC,all_icu_adult,12103,2022,90,88,,152
UCMC,all_icu_adult,12103,2023,20,19,,82
UCMC,all_icu_adult,12103,2024,50,49,,134
UCMC,all_icu_adult,12105,2019,38,36,,76
UCMC,all_icu_adult,12109,2020,65,64,,109
UCMC,all_icu_adult,12115,2021,74,71,,133
UCMC,all_icu_adult,12117,2020,26,25,,70
UCMC,all_icu_adult,12117,2022,74,73,,137
UCMC,all_icu_adult,12119,2022,11,10,,74
UCMC,all_icu_adult,12127,2019,97,96,,136
UCMC,all_icu_adult,12127,2021,21,17,,79
UCMC,all_icu_adult,12131,2022,44,43,,107
UCMC,all_icu_adult,13015,2020,53,52,,97
UCMC,all_icu_adult,13023,2021,37,36,,98
UCMC,all_icu_adult,13063,2019,69,68,,108
UCMC,all_icu_adult,13067,2018,13,11,,57
UCMC,all_icu_adult,13067,2019,80,79,,119
UCMC,all_icu_adult,13067,2020,81,80,,125
UCMC,all_icu_adult,13089,2021,99,98,,160
UCMC,all_icu_adult,13097,2020,13,13,,57
UCMC,all_icu_adult,13113,2022,26,26,,89
UCMC,all_icu_adult,13117,2021,29,28,,90
UCMC,all_icu_adult,13121,2018,57,56,,102
UCMC,all_icu_adult,13121,2022,89,87,,151
UCMC,all_icu_adult,13121,2023,50,49,,111
UCMC,all_icu_adult,13135,2020,100,100,,144
UCMC,all_icu_adult,13135,2023,28,27,,90
UCMC,all_icu_adult,13153,2018,20,19,,65
UCMC,all_icu_adult,13153,2024,44,43,,128
UCMC,all_icu_adult,13223,2023,13,12,,75
UCMC,all_icu_adult,13243,2021,30,29,,91
UCMC,all_icu_adult,13245,2018,83,82,,128
UCMC,all_icu_adult,13247,2018,73,72,,118
UCMC,all_icu_adult,13297,2023,53,52,,115
UCMC,all_icu_adult,15003,2021,91,88,,150
UCMC,all_icu_adult,15003,2023,12,11,,74
UCMC,all_icu_adult,15009,2020,90,89,,134
UCMC,all_icu_adult,16001,2019,12,11,,51
UCMC,all_icu_adult,16001,2023,43,42,,105
UCMC,all_icu_adult,16001,2024,69,68,,153
UCMC,all_icu_adult,16039,2019,91,90,,130
UCMC,all_icu_adult,17001,2018,61,60,,106
UCMC,all_icu_adult,17001,2019,86,83,,122
UCMC,all_icu_adult,17001,2022,21,20,,84
UCMC,all_icu_adult,17007,2018,34,31,,77
UCMC,all_icu_adult,17007,2019,66,65,,104
UCMC,all_icu_adult,17007,2021,50,49,,111
UCMC,all_icu_adult,17007,2022,20,18,,81
UCMC,all_icu_adult,17007,2023,41,39,,102
UCMC,all_icu_adult,17007,2024,34,29,,114
UCMC,all_icu_adult,17009,2022,45,44,,108
UCMC,all_icu_adult,17011,2019,27,26,,66
UCMC,all_icu_adult,17011,2020,17,16,,61
UCMC,all_icu_adult,17011,2021,40,38,,99
UCMC,all_icu_adult,17011,2023,28,28,,90
UCMC,all_icu_adult,17011,2024,49,48,,132
UCMC,all_icu_adult,17013,2018,79,78,,124
UCMC,all_icu_adult,17015,2018,91,90,,136
UCMC,all_icu_adult,17015,2020,57,56,,100
UCMC,all_icu_adult,17015,2021,42,42,,103
UCMC,all_icu_adult,17017,2020,98,97,,142
UCMC,all_icu_adult,17017,2022,63,63,,126
UCMC,all_icu_adult,17019,2018,21,18,,64
UCMC,all_icu_adult,17019,2019,114,102,,140
UCMC,all_icu_adult,17019,2020,100,97,,141
UCMC,all_icu_adult,17019,2021,106,101,,162
UCMC,all_icu_adult,17019,2022,104,94,,157
UCMC,all_icu_adult,17019,2023,25,18,,79
UCMC,all_icu_adult,17019,2024,52,45,,125
UCMC,all_icu_adult,17021,2018,71,67,,113
UCMC,all_icu_adult,17021,2019,40,38,,78
UCMC,all_icu_adult,17021,2020,87,85,,130
UCMC,all_icu_adult,17021,2022,47,46,,110
UCMC,all_icu_adult,17023,2022,44,43,,107
UCMC,all_icu_adult,17029,2018,77,74,,120
UCMC,all_icu_adult,17029,2019,27,25,,65
UCMC,all_icu_adult,17029,2020,34,32,,77
UCMC,all_icu_adult,17029,2021,59,58,,120
UCMC,all_icu_adult,17029,2022,65,62,,126
UCMC,all_icu_adult,17029,2023,18,17,,80
UCMC,all_icu_adult,17031,2018,4058,466,,71
UCMC,all_icu_adult,17031,2019,4204,521,,66
UCMC,all_icu_adult,17031,2020,4413,744,,123
UCMC,all_icu_adult,17031,2021,4667,808,,157
UCMC,all_icu_adult,17031,2022,4132,747,,144
UCMC,all_icu_adult,17031,2023,4154,702,,119
UCMC,all_icu_adult,17031,2024,4359,718,,171
UCMC,all_icu_adult,17031,2025,69,67,,67
UCMC,all_icu_adult,17033,2018,49,48,,94
UCMC,all_icu_adult,17033,2019,23,23,,62
UCMC,all_icu_adult,17033,2023,59,55,,118
UCMC,all_icu_adult,17035,2018,33,32,,78
UCMC,all_icu_adult,17035,2019,94,89,,128
UCMC,all_icu_adult,17037,2018,100,96,,142
UCMC,all_icu_adult,17037,2019,67,60,,100
UCMC,all_icu_adult,17037,2020,38,35,,79
UCMC,all_icu_adult,17037,2021,64,58,,119
UCMC,all_icu_adult,17037,2022,75,70,,133
UCMC,all_icu_adult,17037,2023,32,25,,88
UCMC,all_icu_adult,17037,2024,100,94,,179
UCMC,all_icu_adult,17039,2020,64,62,,107
UCMC,all_icu_adult,17039,2022,16,14,,78
UCMC,all_icu_adult,17039,2024,60,59,,144
UCMC,all_icu_adult,17041,2018,36,34,,80
UCMC,all_icu_adult,17041,2023,81,80,,143
UCMC,all_icu_adult,17043,2018,148,31,,62
UCMC,all_icu_adult,17043,2019,134,35,,61
UCMC,all_icu_adult,17043,2020,136,52,,85
UCMC,all_icu_adult,17043,2021,126,25,,77
UCMC,all_icu_adult,17043,2022,175,64,,116
UCMC,all_icu_adult,17043,2023,201,43,,80
UCMC,all_icu_adult,17043,2024,219,57,,118
UCMC,all_icu_adult,17043,2025,65,65,,64
UCMC,all_icu_adult,17045,2019,98,97,,137
UCMC,all_icu_adult,17045,2021,62,61,,123
UCMC,all_icu_adult,17045,2022,58,56,,120
UCMC,all_icu_adult,17049,2018,20,19,,65
UCMC,all_icu_adult,17049,2019,38,36,,76
UCMC,all_icu_adult,17049,2020,66,64,,108
UCMC,all_icu_adult,17049,2021,62,61,,123
UCMC,all_icu_adult,17049,2023,69,66,,129
UCMC,all_icu_adult,17049,2024,49,48,,132
UCMC,all_icu_adult,17051,2018,83,82,,128
UCMC,all_icu_adult,17053,2018,27,25,,70
UCMC,all_icu_adult,17053,2019,76,75,,115
UCMC,all_icu_adult,17053,2020,88,87,,132
UCMC,all_icu_adult,17053,2021,38,37,,99
UCMC,all_icu_adult,17053,2022,37,35,,99
UCMC,all_icu_adult,17053,2023,53,52,,114
UCMC,all_icu_adult,17053,2024,13,11,,96
UCMC,all_icu_adult,17057,2018,14,12,,58
UCMC,all_icu_adult,17057,2019,24,21,,60
UCMC,all_icu_adult,17057,2021,73,72,,133
UCMC,all_icu_adult,17061,2024,27,26,,111
UCMC,all_icu_adult,17063,2018,26,16,,62
UCMC,all_icu_adult,17063,2019,75,65,,104
UCMC,all_icu_adult,17063,2020,98,94,,138
UCMC,all_icu_adult,17063,2021,95,91,,152
UCMC,all_icu_adult,17063,2022,45,37,,100
UCMC,all_icu_adult,17063,2023,36,26,,88
UCMC,all_icu_adult,17063,2024,87,73,,157
UCMC,all_icu_adult,17065,2023,39,38,,101
UCMC,all_icu_adult,17071,2023,68,67,,130
UCMC,all_icu_adult,17071,2024,50,50,,134
UCMC,all_icu_adult,17073,2018,78,77,,123
UCMC,all_icu_adult,17073,2019,101,98,,138
UCMC,all_icu_adult,17073,2020,51,49,,93
UCMC,all_icu_adult,17073,2021,22,19,,81
UCMC,all_icu_adult,17073,2022,58,57,,121
UCMC,all_icu_adult,17075,2018,98,83,,129
UCMC,all_icu_adult,17075,2019,106,99,,135
UCMC,all_icu_adult,17075,2020,70,61,,105
UCMC,all_icu_adult,17075,2021,77,76,,137
UCMC,all_icu_adult,17075,2022,105,102,,163
UCMC,all_icu_adult,17075,2023,94,89,,152
UCMC,all_icu_adult,17075,2024,77,66,,151
UCMC,all_icu_adult,17077,2018,86,85,,131
UCMC,all_icu_adult,17077,2019,24,22,,62
UCMC,all_icu_adult,17077,2020,56,55,,100
UCMC,all_icu_adult,17077,2023,91,90,,153
UCMC,all_icu_adult,17077,2024,23,21,,106
UCMC,all_icu_adult,17079,2022,50,49,,113
UCMC,all_icu_adult,17081,2022,80,78,,142
UCMC,all_icu_adult,17081,2024,100,97,,182
UCMC,all_icu_adult,17085,2020,69,68,,113
UCMC,all_icu_adult,17085,2021,39,37,,99
UCMC,all_icu_adult,17085,2022,30,29,,93
UCMC,all_icu_adult,17085,2023,78,77,,140
UCMC,all_icu_adult,17089,2018,135,92,,135
UCMC,all_icu_adult,17089,2019,81,47,,83
UCMC,all_icu_adult,17089,2020,69,29,,69
UCMC,all_icu_adult,17089,2021,120,85,,143
UCMC,all_icu_adult,17089,2022,98,51,,105
UCMC,all_icu_adult,17089,2023,124,91,,148
UCMC,all_icu_adult,17089,2024,153,100,,182
UCMC,all_icu_adult,17091,2018,81,29,,66
UCMC,all_icu_adult,17091,2019,102,60,,96
UCMC,all_icu_adult,17091,2020,95,56,,98
UCMC,all_icu_adult,17091,2021,142,95,,153
UCMC,all_icu_adult,17091,2022,147,100,,161
UCMC,all_icu_adult,17091,2023,145,92,,150
UCMC,all_icu_adult,17091,2024,120,60,,141
UCMC,all_icu_adult,17093,2018,91,81,,127
UCMC,all_icu_adult,17093,2019,61,47,,84
UCMC,all_icu_adult,17093,2020,39,22,,67
UCMC,all_icu_adult,17093,2021,62,48,,107
UCMC,all_icu_adult,17093,2022,44,33,,96
UCMC,all_icu_adult,17093,2023,42,34,,96
UCMC,all_icu_adult,17093,2024,101,90,,173
UCMC,all_icu_adult,17095,2018,85,84,,128
UCMC,all_icu_adult,17095,2019,21,21,,60
UCMC,all_icu_adult,17097,2018,105,53,,96
UCMC,all_icu_adult,17097,2019,147,95,,126
UCMC,all_icu_adult,17097,2020,146,92,,133
UCMC,all_icu_adult,17097,2021,116,68,,120
UCMC,all_icu_adult,17097,2022,107,31,,88
UCMC,all_icu_adult,17097,2023,153,103,,160
UCMC,all_icu_adult,17097,2024,103,46,,119
UCMC,all_icu_adult,17099,2018,53,37,,82
UCMC,all_icu_adult,17099,2019,78,69,,107
UCMC,all_icu_adult,17099,2020,37,25,,68
UCMC,all_icu_adult,17099,2021,32,24,,85
UCMC,all_icu_adult,17099,2022,82,74,,138
UCMC,all_icu_adult,17099,2023,85,75,,137
UCMC,all_icu_adult,17099,2024,52,44,,128
UCMC,all_icu_adult,17103,2018,68,65,,111
UCMC,all_icu_adult,17103,2019,28,26,,66
UCMC,all_icu_adult,17103,2020,55,51,,95
UCMC,all_icu_adult,17103,2022,100,98,,161
UCMC,all_icu_adult,17103,2023,44,40,,102
UCMC,all_icu_adult,17103,2024,76,73,,158
UCMC,all_icu_adult,17105,2018,47,41,,87
UCMC,all_icu_adult,17105,2019,94,90,,130
UCMC,all_icu_adult,17105,2020,82,80,,125
UCMC,all_icu_adult,17105,2021,23,20,,82
UCMC,all_icu_adult,17105,2022,84,83,,147
UCMC,all_icu_adult,17105,2023,29,27,,90
UCMC,all_icu_adult,17105,2024,60,57,,141
UCMC,all_icu_adult,17107,2018,20,19,,65
UCMC,all_icu_adult,17107,2019,80,80,,119
UCMC,all_icu_adult,17107,2020,89,89,,133
UCMC,all_icu_adult,17107,2021,78,77,,139
UCMC,all_icu_adult,17107,2023,52,50,,113
UCMC,all_icu_adult,17109,2018,26,25,,70
UCMC,all_icu_adult,17109,2019,17,16,,56
UCMC,all_icu_adult,17109,2022,33,32,,96
UCMC,all_icu_adult,17109,2023,71,70,,133
UCMC,all_icu_adult,17109,2024,73,72,,157
UCMC,all_icu_adult,17111,2018,79,68,,108
UCMC,all_icu_adult,17111,2019,83,60,,99
UCMC,all_icu_adult,17111,2020,78,57,,99
UCMC,all_icu_adult,17111,2021,52,37,,99
UCMC,all_icu_adult,17111,2022,51,32,,93
UCMC,all_icu_adult,17111,2023,108,85,,145
UCMC,all_icu_adult,17111,2024,86,66,,147
UCMC,all_icu_adult,17113,2018,70,56,,101
UCMC,all_icu_adult,17113,2019,81,75,,114
UCMC,all_icu_adult,17113,2020,84,77,,119
UCMC,all_icu_adult,17113,2021,18,12,,73
UCMC,all_icu_adult,17113,2022,33,24,,88
UCMC,all_icu_adult,17113,2023,73,66,,128
UCMC,all_icu_adult,17113,2024,69,66,,150
UCMC,all_icu_adult,17115,2018,87,82,,128
UCMC,all_icu_adult,17115,2019,97,88,,127
UCMC,all_icu_adult,17115,2020,53,47,,91
UCMC,all_icu_adult,17115,2021,56,45,,106
UCMC,all_icu_adult,17115,2022,27,20,,82
UCMC,all_icu_adult,17115,2023,93,90,,152
UCMC,all_icu_adult,17115,2024,99,96,,180
UCMC,all_icu_adult,17117,2018,17,16,,62
UCMC,all_icu_adult,17117,2021,42,41,,102
UCMC,all_icu_adult,17117,2022,25,24,,88
UCMC,all_icu_adult,17119,2022,91,90,,153
UCMC,all_icu_adult,17121,2020,98,97,,141
UCMC,all_icu_adult,17121,2021,95,94,,156
UCMC,all_icu_adult,17121,2024,58,57,,142
UCMC,all_icu_adult,17123,2019,76,75,,114
UCMC,all_icu_adult,17123,2021,32,31,,93
UCMC,all_icu_adult,17123,2023,58,57,,120
UCMC,all_icu_adult,17123,2024,76,74,,159
UCMC,all_icu_adult,17125,2018,45,43,,88
UCMC,all_icu_adult,17125,2019,98,97,,137
UCMC,all_icu_adult,17125,2020,34,33,,78
UCMC,all_icu_adult,17127,2019,46,44,,84
UCMC,all_icu_adult,17129,2018,26,25,,71
UCMC,all_icu_adult,17129,2019,50,49,,89
UCMC,all_icu_adult,17131,2018,12,11,,57
UCMC,all_icu_adult,17131,2019,57,56,,96
UCMC,all_icu_adult,17131,2020,38,37,,82
UCMC,all_icu_adult,17135,2018,15,13,,59
UCMC,all_icu_adult,17135,2020,38,36,,80
UCMC,all_icu_adult,17137,2018,68,66,,112
UCMC,all_icu_adult,17137,2019,50,48,,88
UCMC,all_icu_adult,17137,2020,75,74,,117
UCMC,all_icu_adult,17137,2021,46,45,,107
UCMC,all_icu_adult,17137,2022,57,56,,120
UCMC,all_icu_adult,17137,2023,99,97,,160
UCMC,all_icu_adult,17139,2019,40,40,,79
UCMC,all_icu_adult,17139,2020,42,41,,86
UCMC,all_icu_adult,17139,2021,55,55,,116
UCMC,all_icu_adult,17139,2024,95,94,,178
UCMC,all_icu_adult,17141,2018,37,36,,82
UCMC,all_icu_adult,17141,2020,13,13,,57
UCMC,all_icu_adult,17141,2021,41,35,,97
UCMC,all_icu_adult,17141,2022,34,31,,95
UCMC,all_icu_adult,17141,2023,73,71,,134
UCMC,all_icu_adult,17141,2024,29,27,,111
UCMC,all_icu_adult,17143,2018,66,54,,100
UCMC,all_icu_adult,17143,2019,27,12,,50
UCMC,all_icu_adult,17143,2020,82,74,,119
UCMC,all_icu_adult,17143,2021,48,38,,99
UCMC,all_icu_adult,17143,2022,85,75,,137
UCMC,all_icu_adult,17143,2023,86,77,,140
UCMC,all_icu_adult,17143,2024,89,78,,162
UCMC,all_icu_adult,17147,2019,25,24,,64
UCMC,all_icu_adult,17147,2024,25,25,,109
UCMC,all_icu_adult,17149,2022,77,76,,140
UCMC,all_icu_adult,17149,2023,90,89,,152
UCMC,all_icu_adult,17149,2024,51,50,,135
UCMC,all_icu_adult,17153,2021,73,72,,134
UCMC,all_icu_adult,17153,2022,59,58,,122
UCMC,all_icu_adult,17155,2019,64,63,,103
UCMC,all_icu_adult,17155,2021,63,62,,124
UCMC,all_icu_adult,17155,2022,53,52,,116
UCMC,all_icu_adult,17155,2023,57,55,,118
UCMC,all_icu_adult,17155,2024,91,90,,175
UCMC,all_icu_adult,17159,2020,47,46,,91
UCMC,all_icu_adult,17161,2018,78,76,,121
UCMC,all_icu_adult,17161,2019,88,83,,123
UCMC,all_icu_adult,17161,2020,31,25,,70
UCMC,all_icu_adult,17161,2021,56,52,,114
UCMC,all_icu_adult,17161,2022,59,53,,116
UCMC,all_icu_adult,17161,2023,87,85,,148
UCMC,all_icu_adult,17161,2024,58,54,,138
UCMC,all_icu_adult,17163,2019,97,94,,134
UCMC,all_icu_adult,17163,2024,91,88,,173
UCMC,all_icu_adult,17165,2019,99,98,,138
UCMC,all_icu_adult,17165,2023,55,54,,117
UCMC,all_icu_adult,17167,2018,25,12,,58
UCMC,all_icu_adult,17167,2019,84,76,,115
UCMC,all_icu_adult,17167,2020,25,13,,56
UCMC,all_icu_adult,17167,2021,21,16,,78
UCMC,all_icu_adult,17167,2022,101,92,,155
UCMC,all_icu_adult,17167,2023,105,95,,156
UCMC,all_icu_adult,17167,2024,20,16,,101
UCMC,all_icu_adult,17173,2020,21,20,,65
UCMC,all_icu_adult,17173,2022,59,58,,120
UCMC,all_icu_adult,17173,2024,48,46,,131
UCMC,all_icu_adult,17175,2018,85,84,,130
UCMC,all_icu_adult,17175,2019,58,56,,96
UCMC,all_icu_adult,17175,2020,27,26,,71
UCMC,all_icu_adult,17175,2021,53,52,,114
UCMC,all_icu_adult,17175,2022,98,97,,161
UCMC,all_icu_adult,17175,2023,88,86,,149
UCMC,all_icu_adult,17177,2018,36,31,,76
UCMC,all_icu_adult,17177,2019,66,63,,103
UCMC,all_icu_adult,17177,2020,24,21,,66
UCMC,all_icu_adult,17177,2022,98,97,,161
UCMC,all_icu_adult,17177,2023,24,21,,84
UCMC,all_icu_adult,17177,2024,30,28,,113
UCMC,all_icu_adult,17179,2018,52,46,,92
UCMC,all_icu_adult,17179,2019,61,56,,95
UCMC,all_icu_adult,17179,2020,92,89,,131
UCMC,all_icu_adult,17179,2021,91,87,,147
UCMC,all_icu_adult,17179,2022,37,33,,94
UCMC,all_icu_adult,17179,2023,48,45,,107
UCMC,all_icu_adult,17179,2024,80,73,,157
UCMC,all_icu_adult,17183,2018,77,76,,121
UCMC,all_icu_adult,17183,2019,44,41,,81
UCMC,all_icu_adult,17183,2020,18,16,,59
UCMC,all_icu_adult,17183,2021,57,52,,112
UCMC,all_icu_adult,17183,2022,93,90,,154
UCMC,all_icu_adult,17183,2023,24,19,,81
UCMC,all_icu_adult,17183,2024,99,91,,175
UCMC,all_icu_adult,17185,2021,94,93,,155
UCMC,all_icu_adult,17187,2020,75,74,,119
UCMC,all_icu_adult,17191,2019,42,41,,81
