site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,cardiac_arrest_poa_icu,17111,2024,63,63,,63
UCMC,cardiac_arrest_poa_icu,17113,2021,12,11,,15
UCMC,cardiac_arrest_poa_icu,17117,2021,41,40,,44
UCMC,cardiac_arrest_poa_icu,17119,2022,90,90,,92
UCMC,cardiac_arrest_poa_icu,17139,2024,94,93,,94
UCMC,cardiac_arrest_poa_icu,17155,2022,53,52,,55
UCMC,cardiac_arrest_poa_icu,17165,2023,55,54,,55
UCMC,cardiac_arrest_poa_icu,17167,2021,18,16,,20
UCMC,cardiac_arrest_poa_icu,17177,2023,22,21,,22
UCMC,cardiac_arrest_poa_icu,17179,2024,74,73,,73
UCMC,cardiac_arrest_poa_icu,17183,2020,15,15,,18
UCMC,cardiac_arrest_poa_icu,17183,2023,19,19,,19
UCMC,cardiac_arrest_poa_icu,17183,2024,91,90,,91
UCMC,cardiac_arrest_poa_icu,17195,2022,78,78,,80
UCMC,cardiac_arrest_poa_icu,17197,2018,29,28,,29
UCMC,cardiac_arrest_poa_icu,17197,2020,53,51,,55
UCMC,cardiac_arrest_poa_icu,17197,2021,62,59,,63
UCMC,cardiac_arrest_poa_icu,17197,2022,67,64,,65
UCMC,cardiac_arrest_poa_icu,17197,2023,69,67,,64
UCMC,cardiac_arrest_poa_icu,17197,2024,65,60,,54
UCMC,cardiac_arrest_poa_icu,17199,2021,45,44,,48
UCMC,cardiac_arrest_poa_icu,17201,2023,94,93,,94
UCMC,cardiac_arrest_poa_icu,17201,2024,43,42,,42
UCMC,cardiac_arrest_poa_icu,17203,2024,30,29,,30
UCMC,cardiac_arrest_poa_icu,18089,2018,83,81,,76
UCMC,cardiac_arrest_poa_icu,18089,2019,26,24,,22
UCMC,cardiac_arrest_poa_icu,18089,2020,41,38,,41
UCMC,cardiac_arrest_poa_icu,18089,2021,25,22,,23
UCMC,cardiac_arrest_poa_icu,18089,2022,76,76,,74
UCMC,cardiac_arrest_poa_icu,18089,2023,68,65,,63
UCMC,cardiac_arrest_poa_icu,18089,2024,50,45,,41
UCMC,cardiac_arrest_poa_icu,18091,2018,41,41,,41
UCMC,cardiac_arrest_poa_icu,18091,2020,72,70,,74
UCMC,cardiac_arrest_poa_icu,18091,2021,87,86,,90
UCMC,cardiac_arrest_poa_icu,18091,2022,101,100,,102
UCMC,cardiac_arrest_poa_icu,18091,2023,48,47,,47
UCMC,cardiac_arrest_poa_icu,18097,2021,90,90,,92
UCMC,cardiac_arrest_poa_icu,18097,2022,96,96,,98
UCMC,cardiac_arrest_poa_icu,18127,2020,35,34,,37
UCMC,cardiac_arrest_poa_icu,18127,2021,21,21,,24
UCMC,cardiac_arrest_poa_icu,18127,2022,20,20,,20
UCMC,cardiac_arrest_poa_icu,18127,2023,20,17,,17
UCMC,cardiac_arrest_poa_icu,18127,2024,62,61,,62
UCMC,cardiac_arrest_poa_icu,18141,2022,78,78,,80
UCMC,cardiac_arrest_poa_icu,18149,2018,82,81,,83
UCMC,cardiac_arrest_poa_icu,18149,2023,82,81,,82
UCMC,cardiac_arrest_poa_icu,18157,2022,38,38,,40
UCMC,cardiac_arrest_poa_icu,18157,2024,50,50,,50
UCMC,cardiac_arrest_poa_icu,19153,2023,61,60,,61
UCMC,cardiac_arrest_poa_icu,19193,2021,90,90,,93
UCMC,cardiac_arrest_poa_icu,24027,2022,29,29,,31
UCMC,cardiac_arrest_poa_icu,26101,2022,73,73,,75
UCMC,cardiac_arrest_poa_icu,26125,2019,22,22,,23
UCMC,cardiac_arrest_poa_icu,26139,2019,56,55,,57
UCMC,cardiac_arrest_poa_icu,28131,2022,62,61,,64
UCMC,cardiac_arrest_poa_icu,36029,2022,47,47,,49
UCMC,cardiac_arrest_poa_icu,37097,2024,47,47,,47
UCMC,cardiac_arrest_poa_icu,39011,2024,75,75,,75
UCMC,cardiac_arrest_poa_icu,39049,2022,46,46,,48
UCMC,cardiac_arrest_poa_icu,47037,2020,33,33,,36
UCMC,cardiac_arrest_poa_icu,48121,2024,96,96,,96
UCMC,cardiac_arrest_poa_icu,48201,2018,99,98,,100
UCMC,cardiac_arrest_poa_icu,48201,2022,36,36,,38
UCMC,cardiac_arrest_poa_icu,48201,2024,40,39,,40
UCMC,cardiac_arrest_poa_icu,55025,2021,19,19,,22
UCMC,cardiac_arrest_poa_icu,55079,2020,40,40,,43
UCMC,cardiac_arrest_poa_icu,55079,2023,57,57,,57
UCMC,cardiac_arrest_poa_icu,55127,2024,86,86,,85
UCMC,cardiac_arrest_poa_icu,55133,2018,47,46,,48
